runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxMin.AU_04,1,0.424206,0.473739,0.489159,0.489731,0.607189,0.655590,0.671828,0.672112,0.448102,0.547391,0.598386,0.601330,0.608728,0.695287,0.743723,0.745053,0.408259,0.603246,0.077664,0.280000,0.280000,0.290000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,3,0.269289,0.295848,0.306477,0.319695,0.392070,0.413066,0.424200,0.442334,0.293766,0.352053,0.383076,0.444331,0.409121,0.450999,0.478888,0.554628,0.257041,0.383032,0.051952,0.240000,0.240000,0.260000,0.253333,0.400000,0.600000,0.600000,1.000000
MaxMin.AU_04,5,0.320121,0.330768,0.336628,0.353303,0.485321,0.477938,0.481348,0.504976,0.360792,0.382713,0.399819,0.477156,0.522378,0.503265,0.510476,0.608170,0.298045,0.466872,0.126714,0.280000,0.240000,0.240000,0.253333,0.600000,0.600000,0.600000,1.000000
MaxMin.AU_04,6,0.338275,0.386504,0.406626,0.410242,0.466028,0.516969,0.540814,0.545279,0.370497,0.469562,0.539019,0.557267,0.485262,0.580156,0.655017,0.675395,0.335594,0.473008,0.096598,0.240000,0.260000,0.260000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_04,7,0.357035,0.407982,0.425450,0.427567,0.487603,0.540568,0.561676,0.564377,0.414270,0.524646,0.578299,0.587725,0.535390,0.638892,0.697027,0.707898,0.326908,0.458820,0.088091,0.280000,0.280000,0.300000,0.306667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,8,0.438124,0.473534,0.483283,0.485139,0.615646,0.645581,0.654889,0.657262,0.511823,0.588843,0.618893,0.628223,0.677862,0.734924,0.759452,0.770217,0.402482,0.587200,0.079619,0.320000,0.300000,0.270000,0.273333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_04,9,0.380030,0.405649,0.421031,0.424925,0.560214,0.571699,0.587701,0.592808,0.454199,0.507401,0.554144,0.572955,0.641573,0.655110,0.696272,0.718252,0.331796,0.500429,0.069553,0.280000,0.280000,0.290000,0.293333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_04,10,0.376399,0.414767,0.432635,0.436249,0.547535,0.579132,0.599377,0.604199,0.429173,0.512695,0.570385,0.586870,0.594317,0.653886,0.711629,0.731277,0.353532,0.529894,0.086620,0.280000,0.240000,0.240000,0.246667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,11,0.490166,0.530497,0.539916,0.541892,0.666667,0.701767,0.710662,0.713134,0.537358,0.627970,0.656558,0.665900,0.692423,0.766280,0.789915,0.800557,0.456508,0.636668,0.084847,0.320000,0.300000,0.270000,0.273333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_04,12,0.441755,0.463507,0.474255,0.480112,0.651204,0.653241,0.662094,0.669829,0.471503,0.518274,0.550459,0.579213,0.666015,0.669148,0.692025,0.726173,0.417658,0.629929,0.075204,0.280000,0.240000,0.260000,0.253333,0.800000,0.800000,0.800000,1.000000
MaxMin.AU_04,13,0.313464,0.346732,0.376173,0.379657,0.553419,0.576632,0.617839,0.622999,0.359982,0.435459,0.529087,0.544792,0.577500,0.624228,0.733741,0.752866,0.284797,0.530587,0.065629,0.200000,0.220000,0.260000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,14,0.473222,0.504295,0.513281,0.514557,0.686266,0.703148,0.709092,0.710471,0.517169,0.585730,0.614231,0.619957,0.716352,0.749817,0.765902,0.771324,0.439610,0.653719,0.071669,0.280000,0.280000,0.270000,0.300000,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_04,16,0.347352,0.395153,0.405783,0.413622,0.488095,0.540158,0.550912,0.561357,0.400361,0.501033,0.534404,0.570137,0.530240,0.628210,0.657224,0.700140,0.320491,0.467879,0.054822,0.240000,0.260000,0.260000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,18,0.364902,0.379765,0.400653,0.406347,0.512755,0.517427,0.542884,0.550434,0.420278,0.448492,0.520701,0.548213,0.556619,0.559203,0.639171,0.672110,0.335962,0.490085,0.069431,0.280000,0.260000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_04,21,0.445386,0.488626,0.495526,0.501513,0.659498,0.695023,0.698847,0.706942,0.455731,0.552614,0.575924,0.604587,0.638722,0.714892,0.727405,0.762073,0.445743,0.687500,0.090396,0.320000,0.320000,0.300000,0.286667,0.600000,0.800000,0.800000,1.000000
MaxMin.AU_04,22,0.541604,0.580382,0.586421,0.588933,0.739669,0.768994,0.774112,0.777324,0.581972,0.663261,0.683871,0.696086,0.752123,0.807691,0.824086,0.838337,0.528024,0.741089,0.084407,0.360000,0.320000,0.290000,0.280000,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_04,23,0.267474,0.330127,0.352276,0.354264,0.483060,0.562246,0.589003,0.591313,0.288839,0.422454,0.493697,0.503209,0.479167,0.626497,0.696535,0.705260,0.263389,0.496357,0.104299,0.200000,0.220000,0.230000,0.233333,0.400000,1.000000,1.000000,1.000000
MaxMin.AU_04,24,0.340091,0.380248,0.403453,0.403770,0.408282,0.447229,0.473045,0.473382,0.409763,0.496515,0.568218,0.569700,0.481806,0.559810,0.634839,0.636293,0.290466,0.353814,0.183612,0.280000,0.300000,0.320000,0.320000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_04,25,0.412708,0.439416,0.455618,0.464470,0.579932,0.600700,0.618720,0.630477,0.420550,0.476879,0.522979,0.564915,0.556979,0.597956,0.643590,0.693974,0.409566,0.597928,0.066345,0.240000,0.260000,0.280000,0.280000,0.600000,0.600000,0.800000,1.000000
MaxMin.AU_04,26,0.407262,0.424868,0.450078,0.457439,0.558970,0.566563,0.596629,0.606259,0.427913,0.464708,0.554714,0.588718,0.557611,0.571568,0.670971,0.711482,0.386139,0.543157,0.091412,0.320000,0.280000,0.300000,0.293333,0.600000,0.600000,1.000000,1.000000
MaxMin.AU_04,31,0.338578,0.348617,0.365962,0.371202,0.481912,0.479819,0.499980,0.507061,0.382306,0.406346,0.460921,0.488061,0.516021,0.513184,0.570163,0.603355,0.314831,0.462354,0.065206,0.320000,0.260000,0.270000,0.253333,0.600000,0.600000,0.800000,1.000000
MaxMin.AU_04,32,0.520424,0.536777,0.554068,0.559397,0.721779,0.724284,0.744250,0.751230,0.555686,0.590571,0.647840,0.672035,0.723913,0.729337,0.789948,0.818644,0.505013,0.728925,0.123260,0.400000,0.340000,0.360000,0.346667,0.800000,0.800000,1.000000,1.000000
