runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxMin.AU_02,1,0.393646,0.440853,0.466118,0.467508,0.563447,0.610079,0.640183,0.641613,0.397566,0.500288,0.575896,0.582039,0.540077,0.635457,0.715771,0.721151,0.392826,0.580443,0.084150,0.280000,0.280000,0.300000,0.280000,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_02,3,0.269289,0.278314,0.305076,0.313009,0.392070,0.388583,0.422260,0.433083,0.293766,0.313076,0.398583,0.436632,0.409121,0.401068,0.498274,0.545018,0.255595,0.380877,0.051709,0.240000,0.240000,0.250000,0.253333,0.400000,0.400000,0.800000,1.000000
MaxMin.AU_02,5,0.308926,0.332610,0.337106,0.348796,0.468349,0.480599,0.482032,0.498534,0.339825,0.390622,0.405898,0.461838,0.492021,0.513665,0.518236,0.588646,0.296660,0.464702,0.126693,0.280000,0.260000,0.240000,0.240000,0.600000,0.600000,0.600000,1.000000
MaxMin.AU_02,6,0.347352,0.397203,0.412263,0.416311,0.478533,0.531281,0.548311,0.553347,0.384678,0.488154,0.541320,0.561845,0.503836,0.603126,0.657814,0.680945,0.340202,0.479502,0.096865,0.240000,0.260000,0.250000,0.266667,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_02,7,0.357035,0.406400,0.424923,0.427540,0.487603,0.538472,0.560980,0.564341,0.414270,0.518495,0.574611,0.587244,0.535390,0.631401,0.692581,0.707320,0.328006,0.460361,0.087787,0.280000,0.280000,0.290000,0.313333,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_02,8,0.434493,0.472320,0.481758,0.483272,0.610544,0.643927,0.652822,0.654732,0.508937,0.592800,0.623194,0.630161,0.674040,0.739863,0.764730,0.772593,0.397447,0.579853,0.079481,0.320000,0.320000,0.270000,0.266667,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_02,9,0.380030,0.417615,0.431769,0.434800,0.560214,0.588565,0.602691,0.606585,0.454199,0.535151,0.577707,0.591588,0.641573,0.690938,0.725878,0.741611,0.332587,0.501621,0.069234,0.280000,0.300000,0.290000,0.286667,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_02,10,0.321936,0.353137,0.377218,0.381504,0.468310,0.493080,0.522601,0.528378,0.358752,0.432559,0.513347,0.532937,0.496798,0.551681,0.640467,0.664073,0.304327,0.456143,0.082873,0.240000,0.240000,0.230000,0.233333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_02,11,0.468381,0.512382,0.530602,0.532612,0.637037,0.677804,0.698402,0.700923,0.499144,0.596582,0.650259,0.659158,0.643181,0.727979,0.782336,0.792451,0.450028,0.627631,0.086223,0.280000,0.280000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_02,12,0.419970,0.465496,0.471270,0.477842,0.619090,0.656045,0.657928,0.666661,0.433288,0.530358,0.548206,0.577955,0.612035,0.684749,0.689193,0.724596,0.413907,0.624272,0.078476,0.280000,0.300000,0.270000,0.260000,0.600000,0.800000,0.800000,1.000000
MaxMin.AU_02,13,0.313464,0.345873,0.375524,0.379411,0.553419,0.575203,0.616773,0.622595,0.359982,0.429400,0.523928,0.542107,0.577500,0.615543,0.726587,0.749155,0.285388,0.531689,0.067542,0.200000,0.200000,0.230000,0.253333,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_02,14,0.462935,0.508639,0.516907,0.522161,0.671347,0.709206,0.714100,0.720970,0.491332,0.585733,0.611700,0.637988,0.680564,0.749821,0.762746,0.793756,0.448694,0.667228,0.069892,0.320000,0.300000,0.290000,0.286667,0.800000,1.000000,1.000000,1.000000
