runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxMin.AU_05,1,0.281997,0.339705,0.356773,0.359771,0.403638,0.470105,0.490005,0.493754,0.318674,0.438565,0.493832,0.507495,0.432905,0.557058,0.613775,0.628791,0.262871,0.388420,0.066070,0.240000,0.260000,0.260000,0.260000,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_05,3,0.269289,0.305575,0.309850,0.322877,0.392070,0.426646,0.428868,0.446737,0.293766,0.372716,0.386179,0.447153,0.409121,0.477469,0.482767,0.558150,0.258357,0.384993,0.052178,0.240000,0.240000,0.260000,0.253333,0.400000,0.600000,0.600000,1.000000
MaxMin.AU_05,5,0.327383,0.341990,0.346255,0.361620,0.496330,0.494153,0.495114,0.516863,0.366564,0.398188,0.413154,0.483998,0.530735,0.523614,0.527501,0.616891,0.307530,0.481730,0.126516,0.280000,0.260000,0.240000,0.246667,0.600000,0.600000,0.600000,1.000000
MaxMin.AU_05,6,0.369138,0.393940,0.414622,0.418214,0.508545,0.526916,0.551449,0.555877,0.422892,0.475728,0.545790,0.564006,0.553888,0.587773,0.663245,0.683563,0.342933,0.483351,0.094890,0.280000,0.280000,0.260000,0.273333,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_05,7,0.500454,0.552204,0.567602,0.569491,0.683471,0.731660,0.749344,0.751713,0.522397,0.631376,0.678971,0.687868,0.675130,0.768862,0.818368,0.828518,0.501433,0.703769,0.108732,0.320000,0.320000,0.310000,0.320000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_05,8,0.432073,0.473083,0.480946,0.482721,0.607143,0.644966,0.651721,0.653987,0.507258,0.592385,0.617626,0.626835,0.671816,0.739344,0.757897,0.768515,0.395099,0.576428,0.080460,0.320000,0.300000,0.270000,0.273333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_05,9,0.380030,0.407882,0.420118,0.423983,0.560214,0.574847,0.586427,0.591494,0.454199,0.514017,0.552766,0.572019,0.641573,0.663652,0.694541,0.717079,0.331598,0.500130,0.068484,0.280000,0.280000,0.290000,0.300000,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_05,10,0.321936,0.372533,0.397899,0.401063,0.468310,0.520161,0.551253,0.555467,0.358752,0.463024,0.543290,0.558743,0.496798,0.590536,0.677825,0.696228,0.310446,0.465315,0.082063,0.240000,0.240000,0.250000,0.260000,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_05,11,0.484115,0.528987,0.536803,0.538760,0.658436,0.699769,0.706565,0.709013,0.532793,0.630608,0.654711,0.664021,0.686540,0.769499,0.787693,0.798298,0.448396,0.625356,0.085586,0.320000,0.320000,0.270000,0.273333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_05,12,0.430862,0.465317,0.476081,0.481943,0.635147,0.655793,0.664645,0.672383,0.448913,0.519639,0.551843,0.580603,0.634105,0.670911,0.693765,0.727915,0.420515,0.634238,0.074621,0.240000,0.240000,0.260000,0.253333,0.800000,0.800000,0.800000,1.000000
