runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_03,1,0.369440,0.377352,0.383223,0.384007,0.528800,0.522204,0.526331,0.527015,0.399128,0.416968,0.437046,0.440587,0.542199,0.529625,0.543197,0.545892,0.369342,0.545742,0.067381,0.320000,0.280000,0.270000,0.253333,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_03,3,0.267474,0.276961,0.289042,0.294243,0.389427,0.386695,0.400068,0.407119,0.288839,0.307236,0.342507,0.366893,0.402260,0.393585,0.428173,0.457968,0.257495,0.383708,0.043867,0.200000,0.220000,0.210000,0.213333,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_03,5,0.387897,0.401596,0.413205,0.414303,0.588073,0.580280,0.590846,0.592163,0.391378,0.421988,0.458170,0.463181,0.566662,0.554911,0.584977,0.590358,0.382523,0.599203,0.062728,0.240000,0.220000,0.250000,0.266667,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_03,6,0.200000,0.200000,0.211098,0.215677,0.275531,0.267511,0.280761,0.286670,0.200000,0.200000,0.234120,0.255196,0.261952,0.247105,0.284503,0.309292,0.200037,0.281944,0.043708,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
GrassHopper.AU_03,7,0.248411,0.248096,0.264810,0.267394,0.339256,0.328722,0.349600,0.352953,0.265855,0.264976,0.315977,0.328138,0.343583,0.322677,0.380849,0.395233,0.237647,0.333541,0.069170,0.240000,0.220000,0.220000,0.226667,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_03,8,0.441755,0.457207,0.472545,0.482002,0.620748,0.623322,0.640337,0.653012,0.471503,0.505950,0.561089,0.604920,0.624461,0.631466,0.688520,0.741648,0.416967,0.608332,0.068861,0.280000,0.260000,0.270000,0.286667,0.800000,0.800000,1.000000,1.000000
GrassHopper.AU_03,9,0.236309,0.287918,0.304545,0.315709,0.348350,0.405776,0.425103,0.440443,0.256725,0.364284,0.419452,0.469584,0.362633,0.470330,0.527033,0.588667,0.225970,0.340818,0.058335,0.240000,0.260000,0.280000,0.273333,0.400000,0.800000,0.800000,1.000000
GrassHopper.AU_03,10,0.344327,0.371284,0.380737,0.388335,0.500880,0.518418,0.527477,0.537839,0.408894,0.467600,0.496213,0.533761,0.566235,0.596372,0.619091,0.665100,0.299319,0.448637,0.065651,0.320000,0.280000,0.270000,0.273333,0.800000,1.000000,1.000000,1.000000
GrassHopper.AU_03,11,0.447806,0.467879,0.490103,0.493089,0.609053,0.618932,0.645095,0.648910,0.464744,0.512870,0.580889,0.594912,0.598854,0.625829,0.698877,0.715213,0.439135,0.612439,0.069148,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_03,12,0.296520,0.297196,0.300673,0.306677,0.437110,0.418852,0.419762,0.427860,0.344151,0.344896,0.356928,0.387014,0.486125,0.445298,0.448722,0.485208,0.259378,0.391204,0.049655,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.800000
