runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
DivRank.AU_03,1,0.291074,0.315833,0.326863,0.334329,0.416631,0.437069,0.448926,0.458836,0.325522,0.385196,0.424628,0.457050,0.442208,0.489269,0.527763,0.566288,0.269634,0.398413,0.056271,0.240000,0.260000,0.250000,0.246667,0.600000,0.800000,1.000000,1.000000
DivRank.AU_03,3,0.255371,0.281269,0.288567,0.296924,0.371806,0.392710,0.399410,0.410827,0.280217,0.338024,0.361357,0.398064,0.390252,0.433027,0.451737,0.496876,0.238966,0.356097,0.044217,0.200000,0.220000,0.230000,0.226667,0.400000,0.600000,0.600000,0.800000
DivRank.AU_03,5,0.349773,0.376845,0.393228,0.394646,0.530275,0.544516,0.562281,0.564068,0.416706,0.479204,0.535351,0.542080,0.603334,0.630149,0.683519,0.690920,0.302219,0.473410,0.077692,0.280000,0.240000,0.250000,0.246667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,6,0.354614,0.392551,0.398068,0.402978,0.488537,0.525058,0.529432,0.535625,0.413099,0.491623,0.511195,0.535177,0.541061,0.607412,0.621205,0.648623,0.322091,0.453975,0.063315,0.280000,0.240000,0.240000,0.246667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,7,0.454463,0.476482,0.499726,0.502902,0.620661,0.631330,0.659735,0.663818,0.495536,0.543809,0.618137,0.632249,0.640416,0.662227,0.745043,0.761527,0.419920,0.589365,0.066588,0.320000,0.280000,0.280000,0.280000,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,8,0.350378,0.382438,0.407990,0.411341,0.492347,0.521388,0.552861,0.557282,0.409977,0.477097,0.558546,0.573894,0.542975,0.595456,0.685400,0.703609,0.313834,0.457867,0.071534,0.280000,0.260000,0.280000,0.306667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,9,0.369138,0.402383,0.416698,0.421034,0.544157,0.567097,0.581653,0.587380,0.438575,0.513825,0.558477,0.578445,0.619503,0.663404,0.701717,0.725135,0.323991,0.488657,0.066585,0.280000,0.300000,0.280000,0.273333,1.000000,1.000000,1.000000,1.000000
DivRank.AU_03,10,0.317095,0.381544,0.398449,0.401179,0.461268,0.532743,0.552015,0.555628,0.362868,0.498097,0.552710,0.566204,0.502498,0.635268,0.689577,0.705526,0.294997,0.442159,0.063097,0.200000,0.240000,0.260000,0.266667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,11,0.352194,0.404944,0.420589,0.422644,0.479012,0.535679,0.553598,0.556204,0.396245,0.513621,0.566987,0.576370,0.510589,0.626746,0.682150,0.692922,0.336607,0.469449,0.066760,0.280000,0.280000,0.280000,0.286667,0.600000,1.000000,1.000000,1.000000
DivRank.AU_03,12,0.298941,0.323629,0.344781,0.353907,0.440678,0.456105,0.481340,0.493753,0.334505,0.387996,0.449402,0.495144,0.472501,0.500944,0.564979,0.620774,0.279554,0.421634,0.049961,0.200000,0.200000,0.220000,0.246667,0.600000,0.600000,0.800000,1.000000
DivRank.AU_03,13,0.466263,0.485517,0.520048,0.522207,0.823184,0.807439,0.854143,0.856916,0.480667,0.520469,0.630842,0.640737,0.771109,0.746089,0.874855,0.885455,0.465546,0.867331,0.068067,0.320000,0.280000,0.280000,0.266667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,14,0.317095,0.355793,0.377399,0.379464,0.459851,0.496089,0.521371,0.523942,0.362868,0.448799,0.521403,0.530379,0.502623,0.574526,0.650151,0.659874,0.289602,0.430651,0.060093,0.200000,0.240000,0.240000,0.253333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,16,0.484418,0.531377,0.545028,0.546672,0.680697,0.726371,0.739959,0.741929,0.509029,0.613366,0.659294,0.666990,0.674161,0.769056,0.810818,0.819078,0.476405,0.695496,0.075252,0.360000,0.340000,0.300000,0.306667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,18,0.367927,0.386682,0.396004,0.403383,0.517007,0.526852,0.536585,0.546420,0.429894,0.469459,0.497198,0.533935,0.569354,0.585345,0.610320,0.654604,0.330613,0.482282,0.064793,0.280000,0.260000,0.260000,0.266667,0.800000,0.800000,0.800000,1.000000
DivRank.AU_03,21,0.480484,0.498233,0.511445,0.512303,0.711470,0.708687,0.721298,0.722152,0.507766,0.543706,0.585331,0.589499,0.711650,0.703367,0.739286,0.743054,0.467248,0.720669,0.066757,0.320000,0.260000,0.260000,0.266667,0.800000,0.800000,0.800000,0.800000
DivRank.AU_03,22,0.418759,0.447625,0.460517,0.462044,0.571901,0.593094,0.607911,0.609845,0.496921,0.560411,0.604286,0.611988,0.642205,0.682444,0.728184,0.737053,0.373369,0.524028,0.065805,0.320000,0.300000,0.270000,0.253333,1.000000,1.000000,1.000000,1.000000
DivRank.AU_03,23,0.441755,0.460701,0.487387,0.488786,0.797814,0.784629,0.814909,0.815847,0.471503,0.511879,0.597667,0.604820,0.782195,0.759114,0.843221,0.847670,0.417570,0.786910,0.125995,0.280000,0.260000,0.250000,0.253333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,24,0.534947,0.544452,0.545955,0.555669,0.642208,0.640357,0.640128,0.651469,0.588495,0.607191,0.611956,0.658516,0.691961,0.684594,0.683705,0.735491,0.500001,0.609048,0.107299,0.480000,0.420000,0.390000,0.353333,0.800000,0.800000,0.800000,1.000000
DivRank.AU_03,25,0.296520,0.344169,0.347176,0.350144,0.416667,0.470494,0.471458,0.475290,0.344151,0.441260,0.450521,0.465060,0.455795,0.553293,0.554422,0.571306,0.266454,0.388999,0.070551,0.280000,0.280000,0.270000,0.273333,0.600000,0.800000,0.800000,0.800000
DivRank.AU_03,26,0.487746,0.502820,0.517641,0.522018,0.669435,0.670513,0.686191,0.691849,0.542645,0.573028,0.624833,0.645733,0.707118,0.704796,0.755786,0.780387,0.443415,0.623724,0.067644,0.320000,0.300000,0.300000,0.293333,1.000000,1.000000,1.000000,1.000000
DivRank.AU_03,31,0.424206,0.432784,0.440684,0.447000,0.603790,0.595662,0.602065,0.610601,0.432928,0.450846,0.477471,0.510407,0.584347,0.569384,0.590635,0.630981,0.420020,0.616832,0.053316,0.280000,0.260000,0.260000,0.260000,0.600000,0.600000,0.600000,0.800000
DivRank.AU_03,32,0.488956,0.507328,0.536207,0.539192,0.678137,0.684548,0.720258,0.724096,0.510020,0.556274,0.646754,0.660773,0.664423,0.686980,0.788623,0.804926,0.482816,0.696886,0.087434,0.400000,0.340000,0.330000,0.340000,0.600000,0.800000,1.000000,1.000000
DivRank.AU_03,33,0.455673,0.467312,0.480217,0.485042,0.627762,0.625055,0.638691,0.644702,0.493768,0.520393,0.565723,0.588374,0.646719,0.642958,0.687468,0.713097,0.421967,0.594746,0.066234,0.360000,0.300000,0.320000,0.306667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,34,0.345234,0.407346,0.434733,0.436731,0.481435,0.552027,0.586202,0.588764,0.331711,0.472882,0.560397,0.570184,0.434821,0.586344,0.685172,0.696484,0.356030,0.516809,0.063701,0.240000,0.260000,0.280000,0.273333,0.400000,1.000000,1.000000,1.000000
DivRank.AU_03,35,0.307413,0.352092,0.369298,0.375359,0.437554,0.485675,0.505265,0.513298,0.355416,0.451258,0.501476,0.530445,0.479726,0.571781,0.620806,0.655296,0.277862,0.408338,0.056390,0.200000,0.200000,0.230000,0.260000,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,37,0.357943,0.380887,0.406611,0.412681,0.494979,0.514351,0.544251,0.551925,0.354003,0.408683,0.496845,0.528820,0.466043,0.512759,0.607518,0.644378,0.355530,0.502957,0.053752,0.240000,0.240000,0.250000,0.240000,0.400000,0.600000,0.800000,1.000000
DivRank.AU_03,38,0.291074,0.330041,0.352378,0.357120,0.414298,0.452957,0.480617,0.486930,0.325014,0.415204,0.483730,0.505338,0.438690,0.521358,0.596806,0.622646,0.271936,0.399253,0.047658,0.240000,0.240000,0.240000,0.253333,0.600000,0.800000,1.000000,1.000000
DivRank.AU_03,39,0.416944,0.447198,0.457744,0.467056,0.581926,0.602784,0.612810,0.625118,0.442330,0.512032,0.546728,0.589985,0.589036,0.636041,0.666230,0.718191,0.392695,0.559263,0.063352,0.280000,0.280000,0.270000,0.266667,0.800000,0.800000,0.800000,1.000000
DivRank.AU_03,40,0.449017,0.462340,0.466398,0.477464,0.637457,0.633547,0.635009,0.649825,0.462100,0.491766,0.504124,0.559131,0.622511,0.617467,0.621486,0.688186,0.444736,0.650778,0.070609,0.280000,0.280000,0.260000,0.266667,0.600000,0.600000,0.600000,1.000000
DivRank.AU_03,41,0.409077,0.421348,0.452996,0.455503,0.565690,0.565979,0.604027,0.607122,0.464354,0.491304,0.593001,0.604628,0.611320,0.610239,0.721222,0.734113,0.387031,0.547043,0.068283,0.360000,0.300000,0.280000,0.273333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,42,0.259002,0.285553,0.293419,0.309178,0.383513,0.406099,0.413641,0.435681,0.297402,0.361211,0.389502,0.465266,0.416819,0.467211,0.491616,0.586272,0.226642,0.349545,0.042997,0.200000,0.200000,0.220000,0.220000,0.600000,0.800000,0.800000,1.000000
DivRank.AU_03,43,0.340091,0.362692,0.392093,0.392252,0.480342,0.496861,0.533222,0.533245,0.371940,0.418665,0.506344,0.507067,0.496790,0.526354,0.623562,0.623516,0.333946,0.488129,0.055475,0.240000,0.280000,0.260000,0.253333,0.600000,0.600000,1.000000,1.000000
DivRank.AU_03,44,0.482300,0.514694,0.528756,0.531741,0.710972,0.725331,0.737930,0.741688,0.509209,0.579251,0.629245,0.643255,0.719276,0.747829,0.790483,0.806239,0.470032,0.708909,0.064944,0.320000,0.260000,0.240000,0.253333,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,45,0.376399,0.400016,0.421213,0.422710,0.528912,0.546296,0.571553,0.573433,0.428665,0.476837,0.546711,0.553479,0.567726,0.596550,0.671781,0.679351,0.353262,0.515713,0.067714,0.280000,0.280000,0.280000,0.286667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,46,0.439032,0.455307,0.483013,0.490039,0.620085,0.624348,0.657362,0.666682,0.453298,0.487537,0.576764,0.610714,0.605457,0.613732,0.710747,0.751453,0.432289,0.632108,0.078469,0.360000,0.340000,0.320000,0.326667,0.600000,0.600000,1.000000,1.000000
DivRank.AU_03,53,0.321936,0.364335,0.385804,0.387544,0.383009,0.425254,0.449250,0.451242,0.373927,0.464247,0.538386,0.546010,0.434876,0.519443,0.598219,0.606499,0.289551,0.349722,0.056207,0.240000,0.280000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,54,0.308018,0.356900,0.373099,0.377213,0.430080,0.484621,0.504033,0.509484,0.367344,0.472951,0.524987,0.543534,0.481987,0.587304,0.642697,0.664828,0.264395,0.384631,0.059521,0.280000,0.300000,0.270000,0.280000,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,55,0.313464,0.349881,0.367196,0.370417,0.437131,0.474232,0.495174,0.499423,0.359982,0.439180,0.495672,0.510530,0.471880,0.544634,0.605972,0.623646,0.285474,0.414413,0.045695,0.200000,0.200000,0.230000,0.220000,0.800000,0.800000,1.000000,1.000000
DivRank.AU_03,57,0.327988,0.370307,0.386331,0.392435,0.455462,0.499908,0.518985,0.527054,0.363317,0.454070,0.502930,0.531729,0.474831,0.561546,0.613398,0.647852,0.316954,0.457069,0.054949,0.240000,0.240000,0.260000,0.266667,0.600000,0.800000,1.000000,1.000000
DivRank.AU_03,58,0.444478,0.463858,0.474299,0.481367,0.627778,0.633961,0.644190,0.653598,0.479767,0.525565,0.557925,0.590623,0.640812,0.657881,0.686214,0.725549,0.412504,0.602706,0.061411,0.360000,0.300000,0.300000,0.280000,0.800000,0.800000,0.800000,1.000000
DivRank.AU_03,59,0.444175,0.485951,0.499313,0.500205,0.624150,0.662510,0.676748,0.677785,0.466216,0.563414,0.602879,0.607418,0.617459,0.703186,0.740103,0.744895,0.430049,0.627421,0.067958,0.240000,0.280000,0.280000,0.273333,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,61,0.364297,0.400882,0.406438,0.407273,0.539427,0.570216,0.573352,0.574207,0.404867,0.494581,0.512665,0.516439,0.567434,0.639817,0.647966,0.651227,0.351147,0.541600,0.060311,0.240000,0.240000,0.240000,0.246667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_03,63,0.357943,0.362225,0.364370,0.368486,0.523915,0.510374,0.507800,0.513234,0.388492,0.398426,0.404867,0.426335,0.545887,0.518356,0.510492,0.536257,0.354462,0.529536,0.080966,0.280000,0.260000,0.250000,0.253333,0.600000,0.600000,0.600000,0.600000
DivRank.AU_03,64,0.479274,0.501192,0.517106,0.517929,0.846154,0.829052,0.845840,0.846743,0.514768,0.565073,0.617176,0.621463,0.825816,0.803121,0.851865,0.856035,0.454785,0.846268,0.119173,0.320000,0.320000,0.300000,0.293333,0.800000,0.800000,1.000000,1.000000
