runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxSum.AU_06,1,0.293495,0.350956,0.365450,0.366595,0.420095,0.485675,0.501922,0.503119,0.341868,0.464442,0.510720,0.515950,0.464413,0.589926,0.634765,0.639267,0.261520,0.386424,0.076922,0.280000,0.340000,0.280000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_06,3,0.274735,0.301556,0.317726,0.319134,0.400000,0.421035,0.439769,0.441558,0.301578,0.358106,0.415960,0.422279,0.420000,0.458753,0.519997,0.527102,0.261094,0.389071,0.055119,0.240000,0.240000,0.250000,0.253333,0.400000,0.600000,0.800000,0.800000
MaxSum.AU_06,5,0.417852,0.442169,0.447438,0.447561,0.633486,0.638906,0.639797,0.639700,0.414811,0.465915,0.481948,0.482578,0.600590,0.612674,0.615335,0.615081,0.428519,0.671253,0.151112,0.280000,0.280000,0.240000,0.226667,0.600000,0.600000,0.600000,0.600000
MaxSum.AU_06,6,0.382451,0.415368,0.431751,0.435607,0.526886,0.555577,0.574231,0.578995,0.433230,0.505591,0.560389,0.578458,0.567428,0.624670,0.680986,0.701078,0.362363,0.510737,0.099835,0.280000,0.260000,0.250000,0.240000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_06,7,0.473828,0.528489,0.539266,0.540800,0.647107,0.700238,0.711934,0.713842,0.510439,0.625047,0.660442,0.667988,0.659676,0.761155,0.796034,0.804573,0.453087,0.635914,0.091832,0.320000,0.320000,0.300000,0.293333,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,8,0.298941,0.379497,0.397412,0.399060,0.420068,0.517378,0.538526,0.540644,0.334505,0.503007,0.558452,0.566007,0.443021,0.627794,0.685284,0.693939,0.288079,0.420292,0.070785,0.200000,0.260000,0.260000,0.266667,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_06,9,0.461725,0.506320,0.522423,0.523195,0.680642,0.713580,0.729231,0.729904,0.493975,0.592021,0.644063,0.647724,0.697758,0.764363,0.809253,0.811983,0.440720,0.664713,0.077567,0.320000,0.280000,0.260000,0.280000,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,10,0.309834,0.350189,0.381450,0.385011,0.450704,0.488962,0.528465,0.533234,0.350130,0.437678,0.535065,0.551423,0.484858,0.558210,0.667564,0.687108,0.288196,0.431966,0.070516,0.240000,0.240000,0.250000,0.240000,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_06,11,0.430862,0.478121,0.500127,0.502120,0.586008,0.632482,0.658290,0.660794,0.448913,0.551231,0.618750,0.627325,0.578454,0.672639,0.744427,0.754181,0.420887,0.586989,0.071433,0.240000,0.260000,0.270000,0.260000,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,12,0.434493,0.454839,0.479787,0.484566,0.640500,0.641026,0.669818,0.676042,0.458765,0.502833,0.578846,0.601096,0.648022,0.649211,0.727712,0.753609,0.415238,0.626279,0.086251,0.240000,0.220000,0.230000,0.240000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_06,13,0.292890,0.314460,0.360176,0.362585,0.517094,0.522963,0.591565,0.594984,0.329940,0.376019,0.516600,0.528810,0.529306,0.539021,0.716425,0.730780,0.270157,0.503312,0.077794,0.200000,0.200000,0.230000,0.233333,0.600000,0.600000,1.000000,1.000000
MaxSum.AU_06,14,0.361876,0.404189,0.422593,0.424813,0.524792,0.563568,0.583807,0.586557,0.425837,0.512826,0.570415,0.580543,0.589845,0.656489,0.711267,0.722286,0.325177,0.483552,0.065509,0.240000,0.240000,0.250000,0.260000,1.000000,1.000000,1.000000,1.000000
MaxSum.AU_06,16,0.444175,0.470628,0.495978,0.499670,0.624150,0.643329,0.673367,0.678140,0.466216,0.520347,0.601799,0.618778,0.617459,0.652426,0.740109,0.759872,0.431047,0.629278,0.068443,0.240000,0.260000,0.280000,0.293333,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_06,18,0.318911,0.357780,0.374169,0.377569,0.448129,0.487473,0.506998,0.511453,0.364311,0.451493,0.510606,0.526970,0.482495,0.562944,0.626780,0.646065,0.291867,0.425761,0.069443,0.280000,0.280000,0.270000,0.260000,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_06,21,0.365507,0.392963,0.404605,0.406107,0.541219,0.558951,0.570620,0.572456,0.413040,0.474313,0.511017,0.517951,0.578889,0.613597,0.645427,0.652869,0.345095,0.532264,0.093552,0.320000,0.320000,0.270000,0.286667,0.600000,0.800000,0.800000,0.800000
MaxSum.AU_06,22,0.472617,0.491963,0.511071,0.513951,0.645455,0.651842,0.674646,0.678356,0.516933,0.564834,0.625108,0.638367,0.668068,0.687830,0.753275,0.768823,0.434882,0.610363,0.084905,0.360000,0.300000,0.280000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,23,0.283812,0.324588,0.342661,0.347587,0.512568,0.552812,0.572926,0.580168,0.319242,0.417347,0.478758,0.502776,0.529603,0.618924,0.675457,0.704652,0.261138,0.492114,0.100213,0.240000,0.220000,0.220000,0.220000,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_06,24,0.316490,0.376931,0.394702,0.394926,0.379949,0.443327,0.462785,0.463013,0.369598,0.505831,0.560972,0.561991,0.434578,0.570313,0.626743,0.627683,0.281844,0.343312,0.182158,0.240000,0.280000,0.330000,0.300000,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,25,0.327988,0.350783,0.356505,0.368203,0.460884,0.479534,0.484127,0.499803,0.363317,0.410968,0.428484,0.484211,0.481180,0.515311,0.527302,0.594832,0.315211,0.460179,0.069565,0.240000,0.240000,0.270000,0.286667,0.600000,0.600000,0.600000,1.000000
MaxSum.AU_06,26,0.392738,0.455122,0.472633,0.474128,0.539037,0.606907,0.626528,0.628378,0.409403,0.541984,0.595219,0.602465,0.533490,0.666612,0.719965,0.728096,0.379155,0.533333,0.098690,0.280000,0.300000,0.300000,0.300000,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_06,31,0.375794,0.379715,0.398521,0.408308,0.534884,0.522621,0.544461,0.557748,0.374914,0.383361,0.446107,0.491713,0.506042,0.484156,0.551838,0.607870,0.372359,0.546838,0.068872,0.280000,0.240000,0.230000,0.253333,0.400000,0.400000,0.600000,0.800000
MaxSum.AU_06,32,0.511346,0.533857,0.540392,0.549048,0.709190,0.720344,0.725879,0.737332,0.541504,0.591315,0.613220,0.655913,0.705439,0.730255,0.747733,0.799005,0.500638,0.722610,0.111233,0.360000,0.360000,0.340000,0.333333,0.800000,0.800000,0.800000,1.000000
MaxSum.AU_06,33,0.330408,0.360037,0.372543,0.375201,0.455190,0.481568,0.495484,0.498705,0.380171,0.449911,0.493281,0.507020,0.497934,0.555877,0.599436,0.614498,0.299951,0.422769,0.076567,0.280000,0.260000,0.290000,0.300000,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_06,34,0.317095,0.371223,0.388052,0.391594,0.442194,0.503075,0.523257,0.527915,0.362868,0.476554,0.531705,0.547472,0.475663,0.590896,0.650091,0.668741,0.293165,0.425555,0.057052,0.200000,0.240000,0.240000,0.246667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_06,35,0.313464,0.342953,0.382006,0.383602,0.446167,0.473068,0.522653,0.524570,0.359982,0.425287,0.543576,0.551115,0.485888,0.538873,0.672923,0.680831,0.284313,0.417820,0.105294,0.200000,0.220000,0.260000,0.246667,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_06,37,0.265658,0.287657,0.317115,0.327701,0.367364,0.388453,0.424460,0.438272,0.287396,0.341090,0.439584,0.486820,0.378356,0.427952,0.537502,0.593200,0.254524,0.360067,0.107034,0.200000,0.200000,0.250000,0.246667,0.400000,0.600000,1.000000,1.000000
MaxSum.AU_06,38,0.346445,0.386403,0.389569,0.392681,0.493109,0.530310,0.531342,0.535417,0.390056,0.471817,0.481953,0.496429,0.526481,0.592445,0.594613,0.611669,0.330307,0.484952,0.075702,0.360000,0.320000,0.290000,0.273333,0.600000,0.800000,0.800000,0.800000
MaxSum.AU_06,39,0.280182,0.317567,0.346717,0.348383,0.391047,0.428052,0.464171,0.466283,0.309390,0.397603,0.484675,0.492601,0.412003,0.493899,0.590614,0.599645,0.264047,0.376047,0.084189,0.280000,0.280000,0.270000,0.260000,0.400000,0.800000,1.000000,1.000000
MaxSum.AU_06,40,0.317095,0.381787,0.398346,0.399046,0.450172,0.523165,0.542355,0.543098,0.362868,0.501470,0.554728,0.557876,0.488831,0.629651,0.683870,0.686641,0.293827,0.429954,0.087642,0.200000,0.260000,0.280000,0.286667,0.800000,1.000000,1.000000,1.000000
