runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MMR.AU_06,1,0.348563,0.382445,0.391431,0.394582,0.498917,0.529252,0.537606,0.541529,0.419858,0.495392,0.522907,0.536942,0.570360,0.629239,0.649913,0.665275,0.297613,0.439755,0.069125,0.360000,0.300000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,3,0.283812,0.301973,0.320280,0.329233,0.413216,0.421617,0.443304,0.455531,0.319242,0.358887,0.413455,0.454721,0.444601,0.459753,0.516865,0.567597,0.260969,0.388884,0.057740,0.240000,0.260000,0.260000,0.246667,0.600000,0.600000,0.800000,1.000000
MMR.AU_06,5,0.440545,0.449298,0.454964,0.469107,0.667890,0.649206,0.650558,0.670495,0.452006,0.471809,0.488768,0.557529,0.654443,0.620425,0.624043,0.710612,0.435784,0.682632,0.161102,0.320000,0.280000,0.240000,0.240000,0.600000,0.600000,0.600000,1.000000
MMR.AU_06,6,0.383661,0.409456,0.426816,0.431692,0.528554,0.547670,0.567667,0.573790,0.441403,0.499557,0.553894,0.575951,0.578132,0.617215,0.673093,0.698040,0.354078,0.499060,0.090299,0.280000,0.280000,0.270000,0.273333,0.800000,0.800000,1.000000,1.000000
MMR.AU_06,7,0.506505,0.535249,0.549231,0.550134,0.691736,0.709195,0.725091,0.726162,0.564278,0.627195,0.671551,0.675695,0.729255,0.763771,0.809424,0.813856,0.463097,0.649963,0.093666,0.360000,0.300000,0.320000,0.306667,1.000000,1.000000,1.000000,1.000000
MMR.AU_06,8,0.349773,0.398298,0.414370,0.417246,0.491497,0.543011,0.561507,0.565281,0.401532,0.506796,0.560145,0.573293,0.531791,0.632522,0.687361,0.702872,0.324012,0.472715,0.072388,0.240000,0.240000,0.240000,0.260000,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,9,0.475643,0.512160,0.522656,0.524042,0.701160,0.721811,0.729556,0.731085,0.511882,0.586990,0.622411,0.629041,0.723052,0.757867,0.782049,0.788561,0.453455,0.683920,0.069878,0.320000,0.300000,0.290000,0.293333,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,10,0.423601,0.467522,0.482515,0.486026,0.616197,0.652793,0.668482,0.673139,0.458315,0.555964,0.603411,0.618958,0.634673,0.709071,0.752833,0.771260,0.391252,0.586432,0.085955,0.280000,0.260000,0.240000,0.260000,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,11,0.382451,0.422561,0.438317,0.440727,0.520165,0.558984,0.576932,0.580000,0.433230,0.520566,0.576237,0.587110,0.558246,0.635221,0.693279,0.705833,0.363355,0.506753,0.096248,0.280000,0.280000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,12,0.309834,0.355184,0.369689,0.377484,0.456735,0.500577,0.516113,0.526647,0.350130,0.443639,0.490285,0.527020,0.494570,0.572786,0.616376,0.660737,0.290366,0.437942,0.068723,0.240000,0.240000,0.260000,0.253333,0.600000,0.800000,1.000000,1.000000
MMR.AU_06,13,0.291679,0.334250,0.359995,0.365407,0.514957,0.555874,0.591267,0.599615,0.321767,0.424530,0.503231,0.529279,0.516195,0.608562,0.697884,0.731427,0.276712,0.515526,0.067170,0.200000,0.220000,0.250000,0.266667,0.600000,1.000000,1.000000,1.000000
MMR.AU_06,14,0.365507,0.387316,0.413230,0.414709,0.530057,0.540042,0.570872,0.572606,0.413040,0.459382,0.540302,0.546942,0.572120,0.588074,0.673718,0.680481,0.345359,0.513564,0.068533,0.240000,0.240000,0.260000,0.266667,0.800000,0.800000,1.000000,1.000000
MMR.AU_06,16,0.331619,0.379425,0.395142,0.398181,0.465986,0.518659,0.536466,0.540401,0.388344,0.491457,0.544106,0.557996,0.514325,0.616203,0.669157,0.685232,0.296155,0.432351,0.057440,0.240000,0.280000,0.270000,0.280000,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,18,0.351589,0.369940,0.395665,0.401483,0.494048,0.504041,0.536125,0.543846,0.384317,0.425522,0.519193,0.546865,0.508992,0.530562,0.637320,0.670457,0.344937,0.503177,0.073574,0.280000,0.260000,0.260000,0.266667,0.600000,0.800000,1.000000,1.000000
MMR.AU_06,21,0.460212,0.484712,0.499326,0.508444,0.681452,0.689456,0.704206,0.716712,0.476101,0.532755,0.575495,0.620602,0.667271,0.689201,0.726864,0.782260,0.455780,0.702981,0.096372,0.360000,0.300000,0.310000,0.293333,0.600000,0.800000,0.800000,1.000000
MMR.AU_06,22,0.486536,0.513012,0.526804,0.528877,0.664463,0.679731,0.695414,0.698057,0.538831,0.596080,0.643055,0.653216,0.696368,0.725880,0.774901,0.786706,0.445410,0.625139,0.087133,0.360000,0.320000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000
MMR.AU_06,23,0.254766,0.322637,0.340926,0.344771,0.460109,0.549490,0.570026,0.575467,0.268289,0.416002,0.474187,0.491640,0.445076,0.616929,0.669009,0.689045,0.257562,0.485375,0.095057,0.200000,0.220000,0.230000,0.233333,0.400000,1.000000,1.000000,1.000000
MMR.AU_06,24,0.304387,0.364997,0.384475,0.385011,0.365420,0.429291,0.450793,0.451389,0.360975,0.492798,0.552833,0.555309,0.424440,0.555619,0.617650,0.620219,0.264448,0.322123,0.174981,0.240000,0.280000,0.320000,0.320000,0.800000,1.000000,1.000000,1.000000
MMR.AU_06,25,0.400605,0.420684,0.433553,0.436954,0.562925,0.575092,0.588757,0.593126,0.411928,0.453824,0.500912,0.518132,0.545560,0.569047,0.616433,0.636503,0.390024,0.569399,0.070761,0.240000,0.240000,0.260000,0.280000,0.600000,0.600000,0.800000,0.800000
MMR.AU_06,26,0.424811,0.479717,0.493754,0.495085,0.583056,0.639705,0.654527,0.656154,0.444856,0.570998,0.620636,0.627005,0.579689,0.702299,0.750709,0.757753,0.410251,0.577074,0.084597,0.280000,0.280000,0.290000,0.293333,0.600000,1.000000,1.000000,1.000000
