runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MonoObjective.AU_06,1,0.524054,0.543648,0.551736,0.554480,0.750108,0.752334,0.757773,0.760974,0.566413,0.613134,0.637761,0.650463,0.769448,0.778792,0.792662,0.805930,0.499420,0.737946,0.088179,0.360000,0.300000,0.290000,0.280000,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_06,3,0.254766,0.297019,0.310055,0.318314,0.370925,0.414699,0.429152,0.440423,0.268289,0.354390,0.403256,0.442947,0.373640,0.453993,0.504115,0.552900,0.256230,0.381823,0.055475,0.200000,0.240000,0.260000,0.253333,0.400000,0.600000,0.800000,1.000000
MonoObjective.AU_06,5,0.396067,0.410621,0.415141,0.415332,0.600459,0.593320,0.593614,0.593635,0.413912,0.443758,0.458968,0.459809,0.599288,0.583538,0.585995,0.586061,0.375837,0.588729,0.145414,0.320000,0.280000,0.240000,0.233333,0.600000,0.600000,0.600000,0.600000
MonoObjective.AU_06,6,0.321936,0.359886,0.380373,0.384325,0.443518,0.481367,0.505898,0.510831,0.374435,0.453298,0.521817,0.540662,0.490420,0.560060,0.634113,0.655271,0.289234,0.407664,0.127854,0.240000,0.240000,0.260000,0.266667,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_06,7,0.473222,0.511888,0.522403,0.525499,0.646281,0.678242,0.689672,0.693645,0.510203,0.602585,0.639336,0.654074,0.659370,0.733802,0.770595,0.787814,0.445665,0.625498,0.113977,0.320000,0.340000,0.320000,0.326667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_06,8,0.473222,0.510249,0.517330,0.518067,0.664966,0.695636,0.701026,0.701873,0.532344,0.615389,0.637888,0.641266,0.705039,0.768056,0.782761,0.786209,0.420679,0.613747,0.086947,0.320000,0.320000,0.270000,0.266667,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_06,9,0.364297,0.404489,0.415757,0.419385,0.537021,0.570065,0.580340,0.585079,0.442183,0.530144,0.565356,0.581924,0.624599,0.684473,0.710360,0.729496,0.309143,0.466263,0.072206,0.280000,0.280000,0.280000,0.273333,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_06,10,0.394554,0.433969,0.458903,0.463347,0.573944,0.605944,0.635769,0.641729,0.407363,0.490738,0.571154,0.591215,0.564114,0.625883,0.712589,0.736690,0.382355,0.573095,0.084135,0.240000,0.240000,0.230000,0.240000,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,11,0.389713,0.436281,0.450898,0.452782,0.530041,0.577134,0.593492,0.595866,0.445968,0.546066,0.591901,0.600665,0.574660,0.666337,0.712125,0.722130,0.366082,0.510556,0.081596,0.280000,0.280000,0.280000,0.273333,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_06,12,0.345234,0.400243,0.430622,0.435946,0.508921,0.564081,0.601180,0.608210,0.331711,0.444382,0.539679,0.567709,0.468553,0.573745,0.678473,0.711750,0.358711,0.541022,0.095065,0.240000,0.260000,0.250000,0.266667,0.400000,0.600000,1.000000,1.000000
MonoObjective.AU_06,13,0.292890,0.329097,0.356431,0.361518,0.517094,0.547304,0.585414,0.593233,0.329940,0.412213,0.500912,0.526268,0.529306,0.590906,0.694668,0.727266,0.270847,0.504599,0.079829,0.200000,0.200000,0.220000,0.240000,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,14,0.455068,0.484792,0.492162,0.495436,0.659939,0.675955,0.679916,0.684069,0.503981,0.568386,0.592585,0.607557,0.698086,0.727614,0.738912,0.755895,0.411253,0.611552,0.065164,0.280000,0.300000,0.270000,0.273333,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_06,16,0.339486,0.371348,0.386578,0.395673,0.477041,0.507618,0.524839,0.536997,0.390869,0.458770,0.505868,0.548136,0.517670,0.575219,0.622130,0.673122,0.309960,0.452506,0.068762,0.280000,0.280000,0.280000,0.273333,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_06,18,0.291074,0.303809,0.317964,0.332859,0.409014,0.413937,0.430841,0.450889,0.325014,0.349160,0.402780,0.469719,0.430450,0.435350,0.494421,0.575875,0.271099,0.395467,0.075550,0.240000,0.240000,0.240000,0.253333,0.600000,0.600000,0.800000,1.000000
MonoObjective.AU_06,21,0.451135,0.480723,0.490719,0.496221,0.668011,0.683782,0.692068,0.699483,0.461920,0.535806,0.569984,0.599535,0.647395,0.693148,0.719903,0.755705,0.449475,0.693256,0.114909,0.360000,0.320000,0.300000,0.293333,0.600000,0.800000,0.800000,1.000000
MonoObjective.AU_06,22,0.616339,0.654010,0.660392,0.661183,0.841736,0.866551,0.871759,0.872686,0.630402,0.710062,0.730775,0.734283,0.814713,0.864682,0.880607,0.884339,0.608329,0.853798,0.093009,0.400000,0.340000,0.280000,0.286667,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_06,23,0.259002,0.291400,0.321782,0.325358,0.467760,0.496290,0.538017,0.543065,0.297402,0.366653,0.458022,0.474641,0.493373,0.543744,0.646203,0.665220,0.228762,0.431102,0.096551,0.200000,0.200000,0.220000,0.220000,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,24,0.259002,0.310395,0.345265,0.346015,0.310934,0.365071,0.404821,0.405669,0.297402,0.412114,0.517983,0.521651,0.349690,0.464649,0.578714,0.582627,0.230529,0.280805,0.198569,0.200000,0.280000,0.320000,0.293333,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,25,0.427231,0.449314,0.465469,0.468077,0.600340,0.614231,0.632097,0.635373,0.446027,0.498996,0.554630,0.568431,0.590720,0.625688,0.682540,0.698293,0.412066,0.601578,0.066411,0.280000,0.260000,0.280000,0.286667,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,26,0.410590,0.429044,0.454035,0.456102,0.563538,0.572132,0.601874,0.604488,0.424214,0.462063,0.552875,0.563251,0.552791,0.568314,0.668747,0.680705,0.399840,0.562430,0.101879,0.320000,0.300000,0.280000,0.273333,0.600000,0.600000,1.000000,1.000000
MonoObjective.AU_06,31,0.369440,0.376416,0.407183,0.416696,0.525840,0.518080,0.556296,0.569206,0.364639,0.380203,0.480379,0.523768,0.492173,0.480168,0.594233,0.647497,0.369572,0.542746,0.070784,0.280000,0.240000,0.270000,0.260000,0.400000,0.400000,0.800000,1.000000
MonoObjective.AU_06,32,0.510136,0.542839,0.555330,0.555511,0.707512,0.732463,0.745944,0.746011,0.548506,0.624951,0.665513,0.666351,0.714560,0.771795,0.811498,0.811720,0.488756,0.705459,0.133710,0.400000,0.380000,0.370000,0.353333,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_06,33,0.349168,0.379075,0.406351,0.412264,0.481034,0.507033,0.540448,0.547967,0.386121,0.445786,0.536743,0.565792,0.505726,0.550780,0.652252,0.685728,0.340494,0.479913,0.112878,0.280000,0.300000,0.320000,0.333333,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_06,34,0.456278,0.479596,0.502402,0.503692,0.636287,0.649939,0.677448,0.679035,0.496979,0.546404,0.622564,0.628643,0.651462,0.677507,0.761180,0.767893,0.422913,0.613895,0.066687,0.320000,0.280000,0.280000,0.260000,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_06,35,0.255371,0.292070,0.300607,0.316755,0.363480,0.402880,0.411284,0.433158,0.280217,0.359705,0.385041,0.466813,0.378225,0.455777,0.476664,0.576687,0.240668,0.353680,0.144666,0.200000,0.220000,0.240000,0.246667,0.400000,0.600000,0.600000,1.000000
