runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
BiasedLexRank.AU_07,1,0.200000,0.224048,0.247832,0.247832,0.286271,0.310051,0.340382,0.340128,0.200000,0.246290,0.321638,0.321638,0.271692,0.312833,0.399759,0.398513,0.204775,0.302576,0.052631,0.200000,0.220000,0.250000,0.233333,0.200000,0.400000,0.600000,0.600000
BiasedLexRank.AU_07,3,0.236309,0.236072,0.245685,0.248460,0.344053,0.329605,0.340057,0.343772,0.256725,0.255968,0.288425,0.302086,0.357535,0.327908,0.360564,0.377073,0.218759,0.325986,0.049152,0.240000,0.220000,0.210000,0.213333,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_07,5,0.378820,0.391370,0.400314,0.402038,0.574312,0.565504,0.572414,0.574633,0.384530,0.414143,0.445393,0.452985,0.556747,0.544595,0.568663,0.577363,0.367840,0.576202,0.060432,0.240000,0.220000,0.240000,0.280000,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_07,6,0.200000,0.200000,0.211098,0.215879,0.275531,0.267511,0.280761,0.286940,0.200000,0.200000,0.234120,0.255473,0.261952,0.247105,0.284503,0.309628,0.200037,0.281944,0.044388,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
BiasedLexRank.AU_07,7,0.248411,0.248096,0.257708,0.262931,0.339256,0.328722,0.340224,0.347062,0.265855,0.264976,0.297431,0.321850,0.343583,0.322677,0.358495,0.387659,0.237509,0.333348,0.072232,0.240000,0.220000,0.210000,0.220000,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_07,8,0.419970,0.453599,0.467717,0.475899,0.590136,0.618404,0.633796,0.644743,0.433288,0.502963,0.556572,0.595019,0.573850,0.627738,0.682977,0.729508,0.413434,0.603177,0.072624,0.280000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_07,9,0.236309,0.288713,0.306030,0.315104,0.348350,0.406897,0.427176,0.439598,0.256725,0.365056,0.420967,0.467676,0.362633,0.471326,0.528937,0.586276,0.226130,0.341059,0.058071,0.240000,0.260000,0.280000,0.280000,0.400000,0.800000,0.800000,1.000000
BiasedLexRank.AU_07,10,0.344327,0.373700,0.381365,0.384052,0.500880,0.521790,0.528347,0.531907,0.408894,0.469777,0.496476,0.510056,0.566235,0.599149,0.619419,0.635562,0.300350,0.450182,0.066709,0.320000,0.280000,0.270000,0.260000,0.800000,1.000000,1.000000,1.000000
BiasedLexRank.AU_07,11,0.440545,0.466676,0.486069,0.488010,0.599177,0.617342,0.639786,0.642225,0.452006,0.511874,0.576753,0.586938,0.582440,0.624615,0.693899,0.705627,0.437836,0.610627,0.074062,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_07,12,0.296520,0.297196,0.300331,0.300828,0.437110,0.418852,0.419285,0.419701,0.344151,0.344896,0.356526,0.359053,0.486125,0.445298,0.448216,0.450153,0.259376,0.391201,0.049703,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_07,13,0.200000,0.259089,0.282869,0.290570,0.353098,0.430877,0.464593,0.476812,0.200000,0.327172,0.402492,0.440142,0.320850,0.469000,0.558179,0.608247,0.207411,0.386415,0.061941,0.200000,0.260000,0.260000,0.266667,0.200000,0.800000,1.000000,1.000000
