runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MMR.AU_02,1,0.364599,0.404045,0.418413,0.419500,0.521871,0.559142,0.574663,0.575726,0.425385,0.504992,0.549813,0.555531,0.577867,0.641432,0.683354,0.688307,0.332814,0.491769,0.079687,0.360000,0.320000,0.300000,0.280000,0.800000,1.000000,1.000000,1.000000
MMR.AU_02,3,0.274735,0.301506,0.307709,0.323499,0.400000,0.420965,0.425904,0.447597,0.301578,0.358058,0.377777,0.448124,0.420000,0.458691,0.472264,0.559362,0.261089,0.389063,0.056869,0.240000,0.240000,0.260000,0.246667,0.400000,0.600000,0.600000,1.000000
MMR.AU_02,5,0.389713,0.402405,0.406194,0.416190,0.590826,0.581448,0.580821,0.594860,0.407120,0.436914,0.450618,0.504736,0.589454,0.574537,0.575335,0.643323,0.367848,0.576215,0.128439,0.280000,0.280000,0.240000,0.240000,0.600000,0.600000,0.600000,1.000000
MMR.AU_02,6,0.344932,0.369928,0.389781,0.394012,0.475198,0.494798,0.518410,0.523708,0.405648,0.458697,0.527167,0.546378,0.531302,0.566731,0.640614,0.662198,0.305759,0.430955,0.089612,0.280000,0.260000,0.240000,0.253333,0.800000,0.800000,1.000000,1.000000
MMR.AU_02,7,0.502269,0.525315,0.545486,0.547708,0.685950,0.696032,0.720146,0.722959,0.545981,0.597146,0.660620,0.670752,0.705609,0.727178,0.796249,0.807903,0.473616,0.664727,0.103957,0.320000,0.320000,0.300000,0.320000,1.000000,1.000000,1.000000,1.000000
MMR.AU_02,8,0.418759,0.456464,0.463537,0.466466,0.588435,0.622309,0.628131,0.631965,0.496921,0.580730,0.602883,0.616720,0.658125,0.724798,0.739806,0.756114,0.373954,0.545578,0.081566,0.320000,0.320000,0.270000,0.260000,1.000000,1.000000,1.000000,1.000000
MMR.AU_02,9,0.476853,0.514708,0.527449,0.530631,0.702944,0.725402,0.736247,0.740279,0.520055,0.602475,0.642114,0.656351,0.734596,0.777861,0.806804,0.822798,0.445076,0.671282,0.068458,0.280000,0.280000,0.290000,0.293333,1.000000,1.000000,1.000000,1.000000
MMR.AU_02,10,0.394554,0.438253,0.456961,0.462457,0.573944,0.611925,0.633078,0.640496,0.407363,0.503812,0.568967,0.594679,0.564114,0.642556,0.709860,0.741008,0.381874,0.572375,0.083103,0.240000,0.240000,0.230000,0.240000,0.600000,0.800000,1.000000,1.000000
MMR.AU_02,11,0.395764,0.442293,0.460566,0.461990,0.538272,0.585086,0.606218,0.607983,0.450533,0.550571,0.605988,0.612753,0.580543,0.671834,0.729073,0.736663,0.375528,0.523730,0.087589,0.280000,0.280000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
MMR.AU_02,12,0.335250,0.371434,0.383836,0.390063,0.494202,0.523480,0.535864,0.544197,0.376055,0.452545,0.488936,0.517908,0.531192,0.584285,0.614680,0.649314,0.319471,0.481839,0.076482,0.280000,0.280000,0.270000,0.260000,0.600000,0.800000,0.800000,1.000000
MMR.AU_02,13,0.298941,0.341020,0.372023,0.375510,0.527778,0.567133,0.611023,0.616194,0.334505,0.422133,0.523048,0.539982,0.536630,0.605125,0.725366,0.746218,0.282683,0.526649,0.065067,0.200000,0.200000,0.240000,0.253333,0.600000,0.800000,1.000000,1.000000
MMR.AU_02,14,0.350378,0.396602,0.407029,0.407999,0.508118,0.552990,0.562305,0.563342,0.409977,0.508394,0.544111,0.548585,0.567876,0.650816,0.678468,0.682525,0.315097,0.468563,0.066820,0.280000,0.300000,0.280000,0.280000,0.800000,1.000000,1.000000,1.000000
MMR.AU_02,16,0.371558,0.424286,0.433213,0.436994,0.522109,0.579981,0.588153,0.593077,0.417606,0.535786,0.566400,0.584499,0.553079,0.671784,0.696575,0.717777,0.356467,0.520400,0.056239,0.240000,0.280000,0.260000,0.266667,0.800000,1.000000,1.000000,1.000000
MMR.AU_02,18,0.327383,0.353670,0.359736,0.374815,0.460034,0.481873,0.487442,0.507721,0.366564,0.427060,0.450279,0.522661,0.485480,0.532480,0.552726,0.640783,0.307697,0.448854,0.060968,0.280000,0.240000,0.220000,0.240000,0.600000,0.800000,0.800000,1.000000
MMR.AU_02,21,0.446293,0.460626,0.475794,0.484449,0.660842,0.655195,0.671018,0.682888,0.486435,0.513766,0.559849,0.604266,0.681754,0.664635,0.707103,0.761668,0.411037,0.633970,0.090376,0.360000,0.300000,0.290000,0.293333,0.800000,0.800000,0.800000,1.000000
MMR.AU_02,22,0.540393,0.555747,0.563616,0.565801,0.738017,0.736354,0.744009,0.746793,0.604149,0.635460,0.662315,0.672483,0.780783,0.773836,0.798111,0.809911,0.494772,0.694419,0.085911,0.400000,0.340000,0.280000,0.280000,1.000000,1.000000,1.000000,1.000000
