runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
DivRank.AU_08,1,0.249017,0.284871,0.313009,0.314863,0.356431,0.394223,0.429898,0.432121,0.279017,0.355095,0.448595,0.457898,0.379032,0.451036,0.557551,0.567339,0.228108,0.337054,0.058545,0.240000,0.280000,0.280000,0.260000,0.400000,0.600000,1.000000,1.000000
DivRank.AU_08,3,0.200000,0.217986,0.236208,0.245590,0.291189,0.304353,0.326940,0.339801,0.200000,0.240901,0.302003,0.346305,0.278535,0.308608,0.377537,0.432269,0.201194,0.299810,0.043817,0.200000,0.200000,0.210000,0.213333,0.200000,0.400000,0.600000,0.800000
DivRank.AU_08,5,0.401815,0.409635,0.413542,0.423552,0.609174,0.591896,0.591328,0.605384,0.470273,0.485354,0.499074,0.548578,0.680892,0.638236,0.637201,0.699202,0.362505,0.567845,0.075077,0.360000,0.280000,0.270000,0.280000,0.800000,0.800000,0.800000,1.000000
DivRank.AU_08,6,0.357035,0.371907,0.382034,0.384510,0.491872,0.497445,0.508106,0.511078,0.429445,0.461599,0.490718,0.502347,0.562470,0.570317,0.596321,0.608833,0.304078,0.428586,0.082908,0.320000,0.300000,0.270000,0.280000,0.800000,0.800000,0.800000,0.800000
DivRank.AU_08,7,0.298941,0.347533,0.352652,0.357529,0.408264,0.460475,0.465569,0.471929,0.334505,0.437271,0.452787,0.479313,0.432304,0.532490,0.545746,0.577320,0.283002,0.397198,0.054942,0.200000,0.240000,0.240000,0.240000,0.600000,0.800000,0.800000,1.000000
DivRank.AU_08,8,0.302572,0.364768,0.374858,0.378804,0.425170,0.497297,0.507964,0.513201,0.359532,0.498785,0.529835,0.548376,0.476166,0.622524,0.650167,0.672323,0.261967,0.382196,0.057609,0.240000,0.280000,0.260000,0.280000,0.800000,1.000000,1.000000,1.000000
DivRank.AU_08,9,0.305900,0.358672,0.379393,0.384905,0.450937,0.505494,0.529581,0.536977,0.330209,0.443370,0.513386,0.539510,0.466432,0.572439,0.645060,0.676326,0.304962,0.459956,0.060508,0.320000,0.320000,0.280000,0.260000,0.400000,0.800000,1.000000,1.000000
DivRank.AU_08,10,0.288048,0.315269,0.333071,0.340014,0.419014,0.440205,0.461440,0.470915,0.348355,0.405415,0.472223,0.507118,0.482401,0.517062,0.589159,0.631900,0.238000,0.356728,0.061994,0.240000,0.220000,0.260000,0.253333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_08,11,0.318306,0.368754,0.372008,0.378891,0.432922,0.487806,0.489654,0.498624,0.371549,0.477104,0.487231,0.522473,0.478766,0.582186,0.586195,0.628126,0.286062,0.398956,0.062955,0.280000,0.300000,0.250000,0.273333,0.600000,0.800000,0.800000,1.000000
DivRank.AU_08,12,0.331619,0.369219,0.376312,0.376669,0.488849,0.520358,0.525359,0.525509,0.388344,0.466803,0.490871,0.492525,0.548550,0.602693,0.617112,0.617490,0.295857,0.446224,0.057317,0.240000,0.260000,0.250000,0.246667,0.800000,0.800000,0.800000,0.800000
