runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
DivRank.AU_04,1,0.261120,0.296895,0.318268,0.327626,0.373755,0.410862,0.437120,0.449637,0.288147,0.364104,0.431170,0.474814,0.391436,0.462479,0.535894,0.588298,0.246855,0.364755,0.061274,0.240000,0.280000,0.270000,0.280000,0.400000,0.600000,0.800000,1.000000
DivRank.AU_04,3,0.200000,0.217986,0.236209,0.240091,0.291189,0.304353,0.326940,0.332193,0.200000,0.240901,0.302003,0.319503,0.278535,0.308608,0.377538,0.398814,0.201194,0.299810,0.051195,0.200000,0.200000,0.220000,0.220000,0.200000,0.400000,0.600000,0.600000
DivRank.AU_04,5,0.474433,0.481779,0.485109,0.488687,0.719266,0.696138,0.693663,0.698481,0.518884,0.533316,0.545197,0.562269,0.751273,0.701305,0.696090,0.716653,0.437503,0.685325,0.073677,0.360000,0.280000,0.260000,0.260000,0.800000,0.800000,0.800000,0.800000
DivRank.AU_04,6,0.374584,0.396642,0.412736,0.413361,0.516048,0.530529,0.548940,0.549425,0.442904,0.492629,0.551053,0.554377,0.580099,0.608655,0.669641,0.671892,0.330107,0.465273,0.069859,0.320000,0.320000,0.270000,0.246667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_04,7,0.298941,0.348435,0.352813,0.352911,0.408264,0.461670,0.465781,0.465834,0.334505,0.439619,0.453168,0.453611,0.432304,0.535349,0.546206,0.546362,0.283011,0.397211,0.052065,0.200000,0.260000,0.250000,0.233333,0.600000,0.800000,0.800000,0.800000
DivRank.AU_04,8,0.304387,0.359679,0.376384,0.379708,0.427721,0.490360,0.510032,0.514425,0.360975,0.481717,0.531122,0.546213,0.478078,0.601222,0.651747,0.669671,0.264384,0.385722,0.059520,0.240000,0.260000,0.270000,0.280000,0.800000,1.000000,1.000000,1.000000
DivRank.AU_04,9,0.304085,0.355316,0.376893,0.380965,0.448260,0.500763,0.526091,0.531480,0.328766,0.440440,0.511400,0.531882,0.464394,0.568656,0.642565,0.666764,0.302353,0.456021,0.061689,0.320000,0.320000,0.280000,0.266667,0.400000,0.800000,1.000000,1.000000
DivRank.AU_04,10,0.295310,0.323128,0.330601,0.343240,0.429577,0.451178,0.458019,0.475383,0.354127,0.411690,0.436013,0.501183,0.490394,0.525066,0.543983,0.624506,0.247668,0.371219,0.067978,0.240000,0.220000,0.240000,0.260000,0.800000,0.800000,0.800000,1.000000
DivRank.AU_04,11,0.320121,0.368289,0.374426,0.385509,0.435391,0.487190,0.492836,0.507334,0.372992,0.471083,0.489197,0.538393,0.480625,0.574839,0.588559,0.647266,0.288886,0.402895,0.059565,0.280000,0.300000,0.260000,0.266667,0.600000,0.800000,0.800000,1.000000
DivRank.AU_04,12,0.338880,0.369377,0.384121,0.388341,0.499554,0.520580,0.536262,0.541793,0.401082,0.466829,0.521026,0.540382,0.566543,0.602727,0.655023,0.677489,0.296663,0.447440,0.057979,0.280000,0.260000,0.260000,0.246667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_04,13,0.511346,0.532995,0.548867,0.551916,0.902778,0.886396,0.901477,0.905668,0.541504,0.594486,0.642558,0.658558,0.868708,0.852193,0.891104,0.910082,0.499564,0.930707,0.070030,0.360000,0.300000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_04,14,0.436914,0.475988,0.494711,0.498475,0.633611,0.663680,0.683437,0.688265,0.453478,0.533785,0.599134,0.617943,0.628132,0.683320,0.747077,0.768818,0.430326,0.639914,0.059703,0.240000,0.260000,0.260000,0.273333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_04,16,0.326172,0.372927,0.394289,0.397646,0.458333,0.509775,0.535307,0.539676,0.361874,0.474271,0.540518,0.555901,0.479268,0.594654,0.664744,0.682659,0.312067,0.455582,0.061431,0.240000,0.260000,0.310000,0.300000,0.600000,1.000000,1.000000,1.000000
DivRank.AU_04,18,0.292890,0.334507,0.359518,0.359554,0.411565,0.455764,0.487146,0.487049,0.329940,0.420340,0.506302,0.506462,0.436974,0.524101,0.621496,0.620922,0.271747,0.396412,0.052657,0.200000,0.220000,0.280000,0.266667,0.600000,0.800000,1.000000,1.000000
DivRank.AU_04,21,0.325567,0.343693,0.366010,0.366460,0.482079,0.488870,0.516189,0.516570,0.391620,0.430875,0.501586,0.503578,0.548868,0.557403,0.633515,0.634753,0.273984,0.422585,0.067518,0.280000,0.240000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
DivRank.AU_04,22,0.308926,0.363887,0.387534,0.390385,0.421901,0.482144,0.511569,0.515264,0.339825,0.460322,0.536825,0.550537,0.439179,0.560561,0.646891,0.663043,0.299400,0.420211,0.063956,0.280000,0.300000,0.270000,0.260000,0.600000,1.000000,1.000000,1.000000
DivRank.AU_04,23,0.372466,0.405692,0.422598,0.425544,0.672678,0.690942,0.706581,0.710288,0.379479,0.454436,0.504314,0.518214,0.629533,0.673927,0.711513,0.726289,0.361538,0.681317,0.100496,0.240000,0.220000,0.220000,0.226667,0.600000,0.800000,0.800000,0.800000
DivRank.AU_04,24,0.436914,0.438675,0.445919,0.452961,0.524519,0.515948,0.522836,0.531054,0.453478,0.457176,0.484553,0.516291,0.533206,0.515455,0.541364,0.576640,0.424792,0.517436,0.061641,0.360000,0.320000,0.300000,0.293333,0.600000,0.600000,0.600000,0.800000
DivRank.AU_04,25,0.306203,0.351520,0.367112,0.367600,0.430272,0.480542,0.498530,0.498984,0.347244,0.442299,0.499808,0.501968,0.459891,0.554597,0.615075,0.616646,0.285077,0.416186,0.057268,0.240000,0.260000,0.270000,0.273333,0.600000,0.800000,1.000000,1.000000
DivRank.AU_04,26,0.360363,0.392909,0.398744,0.410914,0.494601,0.523946,0.528580,0.544599,0.420521,0.490747,0.508311,0.563850,0.547979,0.603593,0.614843,0.681428,0.324738,0.456789,0.077861,0.320000,0.340000,0.330000,0.306667,0.800000,0.800000,0.800000,1.000000
DivRank.AU_04,31,0.315885,0.360173,0.371087,0.374999,0.449612,0.495724,0.506981,0.512248,0.354695,0.445700,0.485946,0.505920,0.478752,0.562885,0.601119,0.625433,0.299596,0.439980,0.063339,0.240000,0.240000,0.240000,0.260000,0.600000,0.800000,1.000000,1.000000
DivRank.AU_04,32,0.456278,0.502670,0.518635,0.519784,0.632816,0.678263,0.696655,0.698032,0.497855,0.593507,0.646414,0.651652,0.648575,0.732962,0.788209,0.793814,0.424312,0.612442,0.077767,0.320000,0.320000,0.330000,0.326667,0.800000,1.000000,1.000000,1.000000
DivRank.AU_04,33,0.398185,0.418379,0.433005,0.434534,0.548562,0.559605,0.575899,0.577568,0.417215,0.467165,0.512095,0.519203,0.546452,0.577194,0.622299,0.629263,0.376340,0.530437,0.052242,0.280000,0.280000,0.280000,0.266667,0.600000,0.800000,0.800000,0.800000
DivRank.AU_04,34,0.291074,0.319371,0.346937,0.348513,0.405907,0.432806,0.467817,0.469836,0.325014,0.393927,0.492357,0.499297,0.426042,0.488444,0.601982,0.609895,0.269748,0.391564,0.059615,0.240000,0.260000,0.250000,0.253333,0.600000,0.800000,1.000000,1.000000
