runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxMin.AU_07,1,0.333737,0.358909,0.377119,0.378355,0.477696,0.496681,0.517949,0.519258,0.401597,0.454505,0.516673,0.522688,0.545552,0.577304,0.642164,0.647615,0.281903,0.416542,0.064861,0.320000,0.260000,0.280000,0.260000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,3,0.276551,0.301120,0.319128,0.326548,0.402643,0.420425,0.441710,0.451817,0.303021,0.357891,0.412132,0.449399,0.422010,0.458478,0.515211,0.560953,0.262409,0.391031,0.054358,0.240000,0.260000,0.260000,0.253333,0.400000,0.600000,0.800000,1.000000
MaxMin.AU_07,5,0.432375,0.449599,0.452095,0.464811,0.655505,0.649640,0.646456,0.664355,0.440288,0.478519,0.486115,0.543556,0.637477,0.629247,0.620655,0.692801,0.431493,0.675912,0.163665,0.320000,0.280000,0.240000,0.246667,0.600000,0.600000,0.600000,1.000000
MaxMin.AU_07,6,0.374584,0.406479,0.425272,0.429146,0.516048,0.543687,0.565613,0.570406,0.427221,0.493337,0.555186,0.573992,0.559558,0.609530,0.674664,0.695665,0.351562,0.495513,0.095462,0.280000,0.300000,0.280000,0.286667,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_07,7,0.516793,0.568121,0.577780,0.579727,0.705785,0.752750,0.762780,0.765225,0.549316,0.655935,0.687668,0.696644,0.709920,0.798769,0.828850,0.839089,0.509645,0.715295,0.107648,0.360000,0.320000,0.310000,0.320000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,8,0.404841,0.451669,0.464228,0.466095,0.568878,0.615772,0.629068,0.631462,0.464715,0.564749,0.602993,0.612636,0.615471,0.704852,0.739940,0.751107,0.381128,0.556044,0.083068,0.320000,0.280000,0.270000,0.273333,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,9,0.380030,0.417794,0.422162,0.424856,0.560214,0.588817,0.589280,0.592712,0.454199,0.535230,0.549022,0.561658,0.641573,0.691039,0.689837,0.704091,0.333015,0.502267,0.069580,0.280000,0.300000,0.300000,0.293333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_07,10,0.321936,0.391535,0.406987,0.410617,0.468310,0.546694,0.563845,0.568698,0.358752,0.504937,0.552343,0.568677,0.496798,0.643991,0.689119,0.708607,0.311745,0.467261,0.083894,0.240000,0.260000,0.240000,0.266667,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_07,11,0.495008,0.543458,0.553713,0.555248,0.673251,0.718913,0.728823,0.730711,0.533243,0.635970,0.668222,0.675721,0.687119,0.776042,0.803948,0.812363,0.475045,0.662522,0.091279,0.280000,0.320000,0.280000,0.273333,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_07,12,0.434493,0.461195,0.475904,0.483336,0.640500,0.649983,0.664397,0.674326,0.458765,0.516301,0.563823,0.599586,0.648022,0.666601,0.708827,0.751714,0.415796,0.627120,0.079033,0.240000,0.240000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_07,13,0.313464,0.357646,0.378586,0.381889,0.553419,0.594783,0.621801,0.626662,0.359982,0.461603,0.530184,0.544900,0.577500,0.661705,0.735263,0.753015,0.284758,0.530515,0.064472,0.200000,0.220000,0.250000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,14,0.444175,0.473437,0.493692,0.494794,0.644142,0.660123,0.682029,0.683182,0.466216,0.536666,0.599094,0.604280,0.645776,0.687009,0.747027,0.751819,0.428800,0.637645,0.066809,0.240000,0.220000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,16,0.331619,0.378416,0.392614,0.398292,0.465986,0.517279,0.533035,0.540552,0.388344,0.484387,0.530233,0.557122,0.514325,0.607338,0.652096,0.684157,0.297356,0.434105,0.055181,0.240000,0.260000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_07,18,0.351589,0.377054,0.397204,0.403318,0.494048,0.513734,0.538210,0.546332,0.384317,0.444116,0.515506,0.544830,0.508992,0.553747,0.632794,0.667961,0.345067,0.503367,0.069369,0.280000,0.260000,0.260000,0.260000,0.600000,0.800000,1.000000,1.000000
