runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxMin.AU_01,1,0.459002,0.473515,0.485385,0.489404,0.656994,0.655280,0.666645,0.671663,0.505244,0.540376,0.580689,0.598827,0.686352,0.686376,0.721729,0.741951,0.416378,0.615244,0.080930,0.360000,0.300000,0.280000,0.286667,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_01,3,0.254766,0.274825,0.301984,0.308881,0.370925,0.383713,0.417980,0.427372,0.268289,0.308753,0.401437,0.433153,0.373640,0.395529,0.501841,0.540675,0.253046,0.377079,0.052095,0.200000,0.240000,0.260000,0.253333,0.400000,0.400000,0.800000,1.000000
MaxMin.AU_01,5,0.272617,0.304403,0.322232,0.333972,0.413303,0.439842,0.460763,0.477347,0.283100,0.354295,0.412112,0.467043,0.409891,0.465894,0.526170,0.595281,0.277551,0.434768,0.117493,0.240000,0.260000,0.250000,0.253333,0.400000,0.600000,0.800000,1.000000
MaxMin.AU_01,6,0.323147,0.357002,0.376257,0.377806,0.445185,0.477509,0.500424,0.502167,0.367433,0.445803,0.512556,0.520121,0.481250,0.550801,0.622859,0.630375,0.298001,0.420022,0.096405,0.240000,0.260000,0.260000,0.266667,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,7,0.473222,0.526106,0.542355,0.542979,0.646281,0.697080,0.716013,0.716718,0.495028,0.605949,0.659779,0.662636,0.639759,0.737898,0.795235,0.798127,0.469188,0.658512,0.088944,0.280000,0.300000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,8,0.422390,0.460297,0.470237,0.471794,0.593537,0.627534,0.637210,0.639182,0.499807,0.583792,0.614205,0.621564,0.661947,0.728619,0.753699,0.762053,0.378727,0.552542,0.076047,0.320000,0.320000,0.270000,0.266667,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_01,9,0.389713,0.442164,0.457266,0.457990,0.574487,0.623162,0.638280,0.638937,0.445968,0.557412,0.604875,0.608398,0.629946,0.719680,0.760015,0.762684,0.367820,0.554761,0.070553,0.320000,0.280000,0.290000,0.280000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,10,0.291074,0.328996,0.360716,0.365378,0.423415,0.459372,0.499740,0.506044,0.309839,0.399456,0.500334,0.524319,0.429064,0.509463,0.624232,0.653335,0.289479,0.433888,0.075357,0.240000,0.220000,0.240000,0.233333,0.400000,0.800000,1.000000,1.000000
MaxMin.AU_01,11,0.395764,0.442243,0.456803,0.458508,0.538272,0.585020,0.601265,0.603401,0.450533,0.553511,0.600655,0.608989,0.580543,0.675421,0.722656,0.732137,0.375007,0.523003,0.074752,0.280000,0.300000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,12,0.421785,0.460747,0.479745,0.489000,0.621766,0.649353,0.669759,0.682228,0.434731,0.513549,0.568080,0.608513,0.614074,0.663047,0.714178,0.762907,0.416736,0.628539,0.080012,0.280000,0.280000,0.260000,0.253333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,13,0.298941,0.337113,0.359982,0.366902,0.527778,0.560635,0.591246,0.602068,0.334505,0.421608,0.497724,0.529295,0.536630,0.604373,0.690247,0.731450,0.280278,0.522169,0.071576,0.200000,0.200000,0.220000,0.246667,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,14,0.365507,0.390164,0.410712,0.415167,0.530057,0.544014,0.567393,0.573238,0.428723,0.479758,0.544275,0.564230,0.593843,0.614158,0.678672,0.701990,0.327093,0.486401,0.069202,0.280000,0.320000,0.300000,0.300000,0.800000,0.800000,1.000000,1.000000
MaxMin.AU_01,16,0.347352,0.400288,0.413132,0.415259,0.488095,0.547178,0.560890,0.563579,0.400361,0.511044,0.552837,0.563666,0.530240,0.640761,0.679894,0.692193,0.321594,0.469490,0.062319,0.240000,0.300000,0.270000,0.273333,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,18,0.331014,0.344381,0.363537,0.375004,0.465136,0.469216,0.492591,0.507977,0.372933,0.400293,0.459733,0.516088,0.493915,0.499106,0.564332,0.632724,0.309064,0.450848,0.066316,0.280000,0.260000,0.230000,0.246667,0.600000,0.600000,0.800000,1.000000
MaxMin.AU_01,21,0.470499,0.489583,0.500633,0.501654,0.696685,0.696384,0.706050,0.707141,0.503680,0.542908,0.579359,0.584093,0.705923,0.702336,0.731745,0.736241,0.448626,0.691947,0.097248,0.360000,0.340000,0.290000,0.286667,0.800000,0.800000,0.800000,0.800000
MaxMin.AU_01,22,0.540393,0.553178,0.564059,0.567095,0.738017,0.732950,0.744594,0.748501,0.604149,0.632367,0.665954,0.680699,0.780783,0.770069,0.802496,0.819805,0.493806,0.693063,0.082325,0.400000,0.320000,0.280000,0.280000,1.000000,1.000000,1.000000,1.000000
MaxMin.AU_01,23,0.233585,0.272939,0.306248,0.311217,0.421858,0.464847,0.512045,0.519462,0.252819,0.338459,0.451808,0.475235,0.419411,0.501934,0.637436,0.666053,0.220691,0.415892,0.098767,0.200000,0.200000,0.240000,0.233333,0.400000,0.800000,1.000000,1.000000
MaxMin.AU_01,24,0.284418,0.329122,0.357633,0.358413,0.341446,0.387096,0.419322,0.420205,0.335020,0.434202,0.527860,0.531372,0.393921,0.489553,0.589749,0.593485,0.244685,0.298049,0.204648,0.280000,0.280000,0.310000,0.306667,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,25,0.439939,0.476282,0.492636,0.497218,0.618197,0.651097,0.668990,0.674929,0.447919,0.520047,0.575972,0.597479,0.593227,0.652083,0.708804,0.733977,0.444853,0.649445,0.071365,0.280000,0.260000,0.300000,0.293333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,26,0.387897,0.413928,0.447611,0.451608,0.532392,0.551974,0.593359,0.598532,0.383536,0.444123,0.561935,0.580577,0.499784,0.546249,0.679706,0.701643,0.392150,0.551613,0.093591,0.280000,0.260000,0.300000,0.293333,0.400000,0.600000,1.000000,1.000000
MaxMin.AU_01,31,0.411800,0.429191,0.442402,0.447505,0.586133,0.590717,0.604412,0.611290,0.425929,0.464506,0.511185,0.538262,0.574900,0.586636,0.632340,0.665415,0.398510,0.585243,0.066141,0.320000,0.300000,0.280000,0.260000,0.600000,0.600000,0.800000,1.000000
MaxMin.AU_01,32,0.522239,0.565922,0.578417,0.581357,0.724297,0.763610,0.776956,0.780720,0.557129,0.645698,0.684071,0.697715,0.725793,0.797417,0.834126,0.849927,0.512305,0.739449,0.124338,0.400000,0.380000,0.370000,0.366667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,33,0.435703,0.473988,0.487029,0.489352,0.600250,0.633985,0.647750,0.650430,0.498453,0.577868,0.619651,0.631207,0.652854,0.713970,0.753002,0.765009,0.414327,0.583979,0.106312,0.400000,0.340000,0.330000,0.320000,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,34,0.412708,0.464244,0.471357,0.481277,0.575527,0.629134,0.635588,0.648817,0.420550,0.531745,0.554259,0.598502,0.551276,0.659331,0.677667,0.731075,0.411396,0.597178,0.060820,0.240000,0.260000,0.260000,0.260000,0.600000,0.800000,0.800000,1.000000
MaxMin.AU_01,35,0.298941,0.341421,0.370105,0.373485,0.425495,0.470955,0.506370,0.510736,0.334505,0.431779,0.525138,0.540359,0.451501,0.547100,0.650098,0.667543,0.280039,0.411539,0.080485,0.200000,0.200000,0.240000,0.233333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,37,0.259002,0.280550,0.321754,0.324980,0.358159,0.378856,0.430669,0.434632,0.297402,0.342117,0.471733,0.487371,0.391529,0.429241,0.576812,0.593871,0.228431,0.323153,0.107111,0.200000,0.220000,0.250000,0.246667,0.600000,0.600000,1.000000,1.000000
MaxMin.AU_01,38,0.344327,0.354800,0.369729,0.380821,0.490095,0.486937,0.504283,0.519246,0.408894,0.429352,0.476478,0.528552,0.551908,0.539124,0.587858,0.651249,0.298506,0.438264,0.066038,0.320000,0.320000,0.280000,0.286667,0.800000,0.800000,0.800000,1.000000
MaxMin.AU_01,39,0.367625,0.389134,0.398849,0.405496,0.513091,0.524518,0.533964,0.542724,0.433259,0.480661,0.510663,0.540712,0.576956,0.597073,0.622283,0.658210,0.325666,0.463803,0.100465,0.360000,0.300000,0.280000,0.280000,0.800000,0.800000,0.800000,1.000000
MaxMin.AU_01,40,0.499244,0.522699,0.534189,0.536199,0.708763,0.716258,0.727307,0.729762,0.548057,0.602995,0.641581,0.651508,0.738305,0.757128,0.790944,0.801885,0.462303,0.676484,0.098114,0.400000,0.340000,0.290000,0.273333,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,41,0.291679,0.358620,0.375256,0.380561,0.403347,0.481719,0.500369,0.507235,0.321767,0.462814,0.516990,0.542493,0.423605,0.574852,0.628776,0.658671,0.282999,0.400001,0.054271,0.200000,0.220000,0.240000,0.240000,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_01,42,0.267474,0.314421,0.333760,0.343337,0.396057,0.447154,0.470511,0.483817,0.288839,0.389610,0.457866,0.503023,0.404817,0.503945,0.577904,0.633848,0.262023,0.404111,0.054472,0.200000,0.220000,0.210000,0.220000,0.400000,0.800000,1.000000,1.000000
MaxMin.AU_01,43,0.300151,0.347913,0.368076,0.369721,0.423932,0.476615,0.500560,0.502615,0.342678,0.441479,0.514513,0.522359,0.457706,0.555036,0.633623,0.642320,0.276626,0.404343,0.057479,0.240000,0.260000,0.270000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,44,0.317095,0.371230,0.387429,0.390665,0.467440,0.523155,0.540695,0.544912,0.362868,0.474889,0.529051,0.545869,0.512564,0.613094,0.664615,0.684178,0.294227,0.443758,0.076022,0.200000,0.240000,0.260000,0.246667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,45,0.432375,0.456002,0.463025,0.465796,0.607568,0.622756,0.628289,0.631881,0.455462,0.514569,0.539710,0.552124,0.603217,0.643755,0.663179,0.677689,0.411856,0.601252,0.079811,0.360000,0.320000,0.290000,0.300000,0.600000,0.800000,0.800000,0.800000
MaxMin.AU_01,46,0.396067,0.427302,0.450470,0.452460,0.559402,0.585945,0.613072,0.615559,0.413912,0.483476,0.558085,0.567285,0.552851,0.608620,0.687729,0.698016,0.376739,0.550882,0.064487,0.320000,0.300000,0.290000,0.293333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,53,0.200000,0.266258,0.298509,0.306304,0.237941,0.310779,0.347598,0.356649,0.200000,0.345899,0.444307,0.480787,0.232599,0.387024,0.493685,0.534051,0.207178,0.250231,0.054794,0.200000,0.240000,0.270000,0.293333,0.200000,0.800000,1.000000,1.000000
MaxMin.AU_01,54,0.335250,0.383347,0.400590,0.402564,0.468103,0.520532,0.541171,0.543726,0.391230,0.497666,0.554735,0.564191,0.513327,0.617995,0.679114,0.690094,0.300145,0.436638,0.070094,0.240000,0.260000,0.280000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxMin.AU_01,55,0.414523,0.434619,0.440586,0.452316,0.578059,0.589087,0.594143,0.609845,0.425476,0.464790,0.483713,0.535377,0.557733,0.576394,0.591351,0.653997,0.408359,0.592800,0.069568,0.280000,0.280000,0.240000,0.246667,0.600000,0.600000,0.600000,0.800000
MaxMin.AU_01,57,0.389713,0.427039,0.452503,0.456164,0.541176,0.576496,0.607879,0.612643,0.403637,0.485813,0.568662,0.585721,0.527526,0.600802,0.693569,0.713635,0.374722,0.540374,0.082322,0.240000,0.260000,0.260000,0.260000,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,58,0.333434,0.361602,0.387462,0.390463,0.470940,0.494207,0.526248,0.530169,0.371129,0.431765,0.520326,0.535588,0.495707,0.540465,0.639969,0.657941,0.318351,0.465141,0.068551,0.280000,0.280000,0.290000,0.293333,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,59,0.303782,0.346585,0.365903,0.373162,0.426871,0.472508,0.495930,0.505640,0.345564,0.444451,0.501030,0.534336,0.457667,0.554710,0.615072,0.655273,0.278011,0.405605,0.052620,0.240000,0.260000,0.230000,0.226667,0.600000,0.800000,1.000000,1.000000
MaxMin.AU_01,61,0.242663,0.274844,0.291309,0.299242,0.359319,0.390939,0.410942,0.421896,0.259667,0.332456,0.388931,0.424598,0.363931,0.430083,0.491577,0.535416,0.234072,0.361026,0.055414,0.200000,0.220000,0.240000,0.240000,0.400000,0.600000,0.800000,1.000000
MaxMin.AU_01,63,0.272617,0.321350,0.331608,0.343244,0.399026,0.452781,0.462142,0.478076,0.283100,0.388106,0.423949,0.475618,0.397796,0.504931,0.534551,0.598246,0.279989,0.418280,0.083330,0.240000,0.260000,0.240000,0.260000,0.400000,0.800000,0.800000,1.000000
MaxMin.AU_01,64,0.340091,0.397933,0.417692,0.418528,0.600427,0.658245,0.683227,0.684235,0.371940,0.495131,0.561336,0.565271,0.596684,0.703715,0.774791,0.778633,0.337891,0.628751,0.096975,0.240000,0.240000,0.280000,0.273333,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_01,65,0.248411,0.287909,0.312178,0.314665,0.346706,0.388075,0.417954,0.421166,0.265855,0.350004,0.425924,0.437952,0.354030,0.434772,0.519103,0.533144,0.242804,0.345793,0.066654,0.240000,0.220000,0.220000,0.220000,0.400000,0.800000,0.800000,0.800000
MaxMin.AU_01,67,0.301967,0.370021,0.389136,0.390039,0.429802,0.507512,0.530620,0.531715,0.344121,0.493597,0.552230,0.556390,0.464480,0.618882,0.681099,0.685509,0.279382,0.410180,0.091827,0.240000,0.280000,0.280000,0.293333,0.600000,1.000000,1.000000,1.000000
MaxMin.AU_01,68,0.200000,0.258204,0.265935,0.272550,0.290933,0.361031,0.368826,0.377784,0.200000,0.314016,0.341626,0.375280,0.276959,0.401745,0.427121,0.468090,0.210454,0.315458,0.089137,0.200000,0.240000,0.250000,0.240000,0.200000,0.600000,0.600000,0.800000
