runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
DivRank.AU_02,1,0.327988,0.360650,0.371028,0.375107,0.469467,0.499091,0.509583,0.514802,0.378492,0.447189,0.485053,0.504819,0.514165,0.568012,0.602864,0.625475,0.297483,0.439563,0.062129,0.240000,0.260000,0.250000,0.260000,0.800000,0.800000,1.000000,1.000000
DivRank.AU_02,3,0.421785,0.434485,0.457551,0.457962,0.614097,0.606630,0.633303,0.633643,0.434731,0.464061,0.541401,0.543203,0.605441,0.594487,0.676812,0.678043,0.411504,0.613206,0.055165,0.280000,0.260000,0.230000,0.220000,0.600000,0.600000,1.000000,1.000000
DivRank.AU_02,5,0.271710,0.319120,0.331741,0.338712,0.411927,0.461107,0.474360,0.484121,0.310619,0.409395,0.452869,0.486070,0.449735,0.538350,0.578208,0.619532,0.246908,0.386768,0.054292,0.240000,0.220000,0.240000,0.246667,0.600000,0.800000,0.800000,1.000000
DivRank.AU_02,6,0.254766,0.281658,0.309056,0.316566,0.350980,0.376732,0.411046,0.420769,0.268289,0.330017,0.417782,0.453801,0.351395,0.407744,0.507689,0.549997,0.252536,0.355941,0.051590,0.200000,0.200000,0.230000,0.240000,0.400000,0.600000,0.800000,1.000000
DivRank.AU_02,7,0.265658,0.289758,0.316714,0.319580,0.362810,0.383923,0.418123,0.421837,0.287396,0.337557,0.426024,0.438563,0.371422,0.411062,0.513489,0.528237,0.256319,0.359748,0.053589,0.200000,0.220000,0.240000,0.246667,0.400000,0.600000,0.800000,0.800000
DivRank.AU_02,8,0.449622,0.486656,0.506396,0.509165,0.631803,0.663471,0.686210,0.689812,0.477511,0.558821,0.622734,0.635271,0.632419,0.697454,0.764166,0.778858,0.430804,0.628519,0.060889,0.280000,0.320000,0.270000,0.266667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_02,9,0.307413,0.349480,0.366046,0.372270,0.453167,0.492538,0.510950,0.519351,0.355416,0.447466,0.506216,0.535545,0.502038,0.577728,0.636052,0.671355,0.276431,0.416924,0.057123,0.200000,0.260000,0.270000,0.286667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_02,10,0.244478,0.331280,0.344449,0.347289,0.355634,0.462560,0.477203,0.480990,0.271926,0.463593,0.506987,0.519763,0.376562,0.591262,0.632533,0.647657,0.229320,0.343718,0.054410,0.200000,0.260000,0.240000,0.240000,0.400000,1.000000,1.000000,1.000000
DivRank.AU_02,11,0.478669,0.505551,0.516067,0.519704,0.651029,0.668767,0.679270,0.683935,0.528464,0.587741,0.623277,0.638984,0.680962,0.717190,0.749874,0.768198,0.439182,0.612505,0.062622,0.320000,0.300000,0.280000,0.280000,1.000000,1.000000,1.000000,1.000000
DivRank.AU_02,12,0.278971,0.338320,0.347110,0.353623,0.411240,0.476810,0.484591,0.493357,0.316391,0.443493,0.475529,0.505390,0.446914,0.572598,0.597825,0.633619,0.257563,0.388467,0.058423,0.240000,0.240000,0.240000,0.246667,0.600000,1.000000,1.000000,1.000000
DivRank.AU_02,13,0.299849,0.313459,0.349619,0.356018,0.529380,0.521298,0.574225,0.584209,0.330868,0.361910,0.480326,0.510638,0.530795,0.518796,0.666119,0.705667,0.284816,0.530622,0.059510,0.240000,0.240000,0.250000,0.260000,0.600000,0.600000,1.000000,1.000000
DivRank.AU_02,14,0.338880,0.372469,0.386390,0.390820,0.491444,0.519340,0.533793,0.539622,0.401082,0.473445,0.524372,0.544830,0.555556,0.606077,0.653855,0.677853,0.297183,0.441925,0.065893,0.280000,0.300000,0.320000,0.306667,0.800000,0.800000,1.000000,1.000000
DivRank.AU_02,16,0.450832,0.472087,0.491795,0.493618,0.633503,0.645324,0.667688,0.669926,0.497376,0.552276,0.617007,0.625645,0.658727,0.692460,0.758812,0.768305,0.405187,0.591526,0.071406,0.360000,0.300000,0.310000,0.313333,0.800000,1.000000,1.000000,1.000000
DivRank.AU_02,18,0.327383,0.339480,0.359389,0.368948,0.460034,0.462539,0.486971,0.499775,0.351389,0.380989,0.451697,0.499563,0.465382,0.475037,0.554467,0.612465,0.325379,0.474647,0.056571,0.240000,0.260000,0.250000,0.246667,0.600000,0.600000,1.000000,1.000000
DivRank.AU_02,21,0.419970,0.435537,0.449939,0.456820,0.621864,0.619508,0.634555,0.643943,0.433288,0.464807,0.511243,0.544792,0.607267,0.601300,0.645712,0.686702,0.410674,0.633411,0.052956,0.240000,0.240000,0.240000,0.253333,0.600000,0.600000,0.800000,1.000000
DivRank.AU_02,22,0.278971,0.340573,0.364154,0.364866,0.380992,0.451253,0.480706,0.481581,0.316391,0.457100,0.533126,0.536394,0.408895,0.556636,0.642434,0.646010,0.255190,0.358163,0.068770,0.240000,0.240000,0.280000,0.286667,0.600000,1.000000,1.000000,1.000000
DivRank.AU_02,23,0.254766,0.292039,0.309557,0.319952,0.460109,0.497378,0.517577,0.534042,0.268289,0.351906,0.420293,0.468424,0.445076,0.521875,0.592972,0.656507,0.252877,0.476546,0.099567,0.200000,0.200000,0.230000,0.233333,0.400000,0.800000,1.000000,1.000000
