runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
BiasedLexRank.AU_09,1,0.200000,0.224048,0.247832,0.247832,0.286271,0.310051,0.340382,0.340128,0.200000,0.246290,0.321638,0.321638,0.271692,0.312833,0.399759,0.398513,0.204775,0.302576,0.052640,0.200000,0.220000,0.250000,0.233333,0.200000,0.400000,0.600000,0.600000
BiasedLexRank.AU_09,3,0.236309,0.236072,0.248089,0.252066,0.344053,0.329605,0.343384,0.348761,0.256725,0.255968,0.291053,0.311269,0.357535,0.327908,0.363850,0.388536,0.218823,0.326081,0.048923,0.240000,0.220000,0.210000,0.213333,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_09,5,0.387897,0.401596,0.411215,0.412292,0.588073,0.580280,0.588001,0.589290,0.391378,0.421988,0.456009,0.460856,0.566662,0.554911,0.582217,0.587395,0.382452,0.599091,0.060079,0.240000,0.220000,0.250000,0.273333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_09,6,0.200000,0.200000,0.211098,0.215879,0.275531,0.267511,0.280761,0.286940,0.200000,0.200000,0.234120,0.255473,0.261952,0.247105,0.284503,0.309628,0.200037,0.281944,0.044660,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
BiasedLexRank.AU_09,7,0.248411,0.248096,0.261203,0.266426,0.339256,0.328722,0.344839,0.351676,0.265855,0.264976,0.301189,0.325608,0.343583,0.322677,0.363025,0.392185,0.237646,0.333540,0.071646,0.240000,0.220000,0.210000,0.220000,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_09,8,0.419970,0.453599,0.468154,0.476079,0.590136,0.618404,0.634387,0.644988,0.433288,0.502963,0.557077,0.593952,0.573850,0.627738,0.683597,0.728200,0.413448,0.603197,0.072310,0.280000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_09,9,0.236309,0.288713,0.305700,0.314973,0.348350,0.406897,0.426715,0.439415,0.256725,0.365056,0.420611,0.467613,0.362633,0.471326,0.528490,0.586196,0.226121,0.341046,0.058011,0.240000,0.260000,0.280000,0.280000,0.400000,0.800000,0.800000,1.000000
BiasedLexRank.AU_09,10,0.318911,0.369767,0.377510,0.380196,0.463908,0.516299,0.523006,0.526566,0.364311,0.466927,0.493395,0.506967,0.504496,0.595515,0.615574,0.631713,0.296262,0.444054,0.067059,0.280000,0.300000,0.280000,0.260000,0.600000,1.000000,1.000000,1.000000
BiasedLexRank.AU_09,11,0.440545,0.466676,0.488457,0.490398,0.599177,0.617342,0.642929,0.645369,0.452006,0.511874,0.579283,0.589470,0.582440,0.624615,0.696944,0.708671,0.437960,0.610800,0.073867,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_09,12,0.320726,0.321244,0.324568,0.325165,0.472792,0.452743,0.453120,0.453653,0.361395,0.361911,0.373763,0.376736,0.510484,0.467266,0.469887,0.472323,0.296876,0.447761,0.051079,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_09,13,0.200000,0.244660,0.281652,0.289355,0.353098,0.406882,0.462595,0.474817,0.200000,0.289608,0.401298,0.438944,0.320850,0.415151,0.556523,0.606591,0.207265,0.386142,0.061848,0.200000,0.240000,0.260000,0.266667,0.200000,0.600000,1.000000,1.000000
BiasedLexRank.AU_09,14,0.432375,0.456381,0.481854,0.487031,0.627029,0.636341,0.665675,0.672464,0.440288,0.495534,0.576686,0.600468,0.609861,0.634354,0.719086,0.747077,0.431850,0.642180,0.092988,0.320000,0.340000,0.360000,0.340000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_09,16,0.305900,0.358282,0.364536,0.368738,0.429847,0.489757,0.494914,0.500442,0.330209,0.443459,0.467246,0.485965,0.437331,0.556022,0.574632,0.596775,0.303953,0.443735,0.097547,0.320000,0.380000,0.350000,0.346667,0.400000,0.800000,0.800000,0.800000
BiasedLexRank.AU_09,18,0.200000,0.224048,0.238593,0.242566,0.281037,0.305263,0.323293,0.328578,0.200000,0.246290,0.295102,0.315296,0.264881,0.307087,0.362244,0.386553,0.204707,0.298617,0.060093,0.200000,0.220000,0.230000,0.226667,0.200000,0.400000,0.600000,0.600000
BiasedLexRank.AU_09,21,0.291074,0.306402,0.313293,0.313368,0.431004,0.435826,0.441841,0.441729,0.325522,0.361008,0.382192,0.382566,0.456229,0.467019,0.482717,0.482219,0.269529,0.415713,0.050563,0.240000,0.240000,0.230000,0.233333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_09,22,0.450832,0.474936,0.487503,0.493281,0.615702,0.629282,0.643535,0.651074,0.516691,0.567685,0.608865,0.634766,0.667755,0.691303,0.733701,0.764485,0.426470,0.598557,0.079021,0.360000,0.300000,0.300000,0.313333,1.000000,1.000000,1.000000,1.000000
BiasedLexRank.AU_09,23,0.296823,0.323918,0.348893,0.355573,0.536066,0.551671,0.583346,0.593498,0.316028,0.382557,0.457812,0.491286,0.524272,0.567330,0.645906,0.688549,0.294945,0.555824,0.114425,0.280000,0.280000,0.260000,0.240000,0.400000,0.600000,0.800000,1.000000
BiasedLexRank.AU_09,24,0.397277,0.435579,0.437712,0.437869,0.476934,0.512306,0.513214,0.513360,0.396094,0.474601,0.481661,0.482495,0.465733,0.535102,0.538133,0.538894,0.404076,0.492202,0.071835,0.360000,0.380000,0.360000,0.333333,0.400000,0.600000,0.600000,0.600000
BiasedLexRank.AU_09,25,0.236309,0.280732,0.295349,0.304508,0.332058,0.383772,0.401078,0.413342,0.256725,0.345575,0.393981,0.435047,0.340008,0.433315,0.484842,0.534436,0.225830,0.329691,0.067341,0.240000,0.260000,0.270000,0.273333,0.400000,0.800000,0.800000,1.000000
BiasedLexRank.AU_09,26,0.417852,0.440478,0.461903,0.471450,0.573505,0.587379,0.612304,0.624829,0.414811,0.458234,0.530871,0.572928,0.540538,0.563604,0.642131,0.692399,0.429736,0.604482,0.066410,0.280000,0.260000,0.250000,0.273333,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_09,31,0.422693,0.436616,0.436660,0.440811,0.601637,0.600937,0.596567,0.602147,0.448519,0.477368,0.477479,0.497643,0.605391,0.602879,0.590645,0.615201,0.399194,0.586247,0.057731,0.320000,0.260000,0.230000,0.246667,0.800000,0.800000,0.800000,0.800000
BiasedLexRank.AU_09,32,0.426324,0.474267,0.482150,0.483639,0.591272,0.639938,0.647647,0.649492,0.447047,0.559076,0.584068,0.591180,0.582385,0.690442,0.712187,0.720150,0.410474,0.592469,0.097889,0.400000,0.460000,0.410000,0.380000,0.600000,1.000000,1.000000,1.000000
BiasedLexRank.AU_09,33,0.290772,0.298589,0.299328,0.305345,0.400584,0.399378,0.398107,0.405854,0.311463,0.328374,0.330499,0.358498,0.407942,0.405714,0.401624,0.434492,0.285150,0.401908,0.073472,0.280000,0.300000,0.300000,0.280000,0.400000,0.400000,0.400000,0.600000
BiasedLexRank.AU_09,34,0.200000,0.215997,0.249255,0.254235,0.278903,0.292716,0.336101,0.342738,0.200000,0.239040,0.351394,0.375996,0.262169,0.296395,0.429633,0.459282,0.200685,0.291312,0.058806,0.200000,0.200000,0.240000,0.240000,0.200000,0.400000,0.800000,0.800000
