runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MonoObjective.AU_09,1,0.525870,0.547373,0.555762,0.558156,0.752707,0.757489,0.763303,0.766019,0.566981,0.615075,0.640371,0.651362,0.770220,0.781258,0.795906,0.807043,0.504931,0.746089,0.082887,0.360000,0.280000,0.290000,0.273333,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_09,3,0.236309,0.277099,0.290528,0.299039,0.344053,0.386887,0.402124,0.413754,0.256725,0.340014,0.389378,0.430032,0.357535,0.435577,0.486766,0.536779,0.224846,0.335057,0.060065,0.240000,0.240000,0.260000,0.253333,0.400000,0.600000,0.800000,1.000000
MonoObjective.AU_09,5,0.411800,0.427397,0.432240,0.432329,0.624312,0.617561,0.618064,0.617928,0.425929,0.456664,0.472568,0.472981,0.616687,0.600509,0.603359,0.602849,0.399719,0.626139,0.157611,0.320000,0.280000,0.240000,0.233333,0.600000,0.600000,0.600000,0.600000
MonoObjective.AU_09,6,0.371558,0.403688,0.422527,0.426301,0.511880,0.539954,0.561962,0.566625,0.417606,0.487942,0.553325,0.570782,0.546964,0.602865,0.672402,0.691776,0.354943,0.500279,0.120249,0.240000,0.260000,0.280000,0.273333,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_09,7,0.427837,0.499310,0.510224,0.513409,0.584298,0.661576,0.673594,0.677687,0.439297,0.592954,0.629621,0.644644,0.567734,0.722074,0.758885,0.776457,0.427948,0.600632,0.114040,0.280000,0.340000,0.300000,0.326667,0.600000,1.000000,1.000000,1.000000
MonoObjective.AU_09,8,0.485325,0.525236,0.532689,0.533577,0.681973,0.716069,0.721838,0.722886,0.541474,0.625441,0.649202,0.653249,0.717132,0.780601,0.796644,0.800900,0.441755,0.644496,0.086890,0.320000,0.300000,0.260000,0.266667,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_09,9,0.341301,0.397776,0.413402,0.417635,0.503122,0.560604,0.577053,0.582638,0.395795,0.511220,0.559450,0.579275,0.559075,0.660040,0.702939,0.726176,0.313531,0.472880,0.072276,0.240000,0.260000,0.280000,0.273333,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_09,10,0.394554,0.457301,0.475198,0.477308,0.573944,0.638522,0.658345,0.661065,0.407363,0.540909,0.599871,0.610545,0.564114,0.689870,0.748417,0.760778,0.385939,0.578467,0.091318,0.240000,0.260000,0.250000,0.246667,0.600000,1.000000,1.000000,1.000000
MonoObjective.AU_09,11,0.415129,0.452685,0.464364,0.465968,0.564609,0.598834,0.611217,0.613218,0.487069,0.566168,0.604466,0.611766,0.627621,0.690867,0.727241,0.735475,0.377852,0.526972,0.084900,0.320000,0.300000,0.280000,0.273333,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_09,12,0.386989,0.419782,0.438695,0.441510,0.570473,0.591618,0.612450,0.615973,0.404955,0.482976,0.546483,0.561248,0.572014,0.623574,0.687027,0.703650,0.365604,0.551419,0.094083,0.280000,0.260000,0.250000,0.260000,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_09,13,0.292890,0.318025,0.353581,0.359175,0.517094,0.528891,0.580732,0.589388,0.329940,0.383805,0.496506,0.524216,0.529306,0.550183,0.688557,0.724430,0.270663,0.504255,0.078856,0.200000,0.200000,0.220000,0.240000,0.600000,0.600000,1.000000,1.000000
MonoObjective.AU_09,14,0.418759,0.463607,0.479777,0.482049,0.607284,0.646416,0.662806,0.665586,0.440290,0.543640,0.597294,0.607840,0.609865,0.695936,0.744782,0.756248,0.399587,0.594203,0.062336,0.240000,0.240000,0.250000,0.260000,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_09,16,0.328593,0.362749,0.380474,0.389215,0.461735,0.495863,0.516552,0.528232,0.378728,0.451114,0.501577,0.543343,0.501590,0.565619,0.616853,0.667237,0.299914,0.437839,0.068484,0.240000,0.260000,0.290000,0.273333,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_09,18,0.291074,0.300803,0.323928,0.331966,0.409014,0.409842,0.438922,0.449679,0.325014,0.346513,0.431900,0.469724,0.430450,0.432050,0.530166,0.575882,0.269343,0.392905,0.076640,0.240000,0.240000,0.240000,0.253333,0.600000,0.600000,1.000000,1.000000
MonoObjective.AU_09,21,0.429955,0.428454,0.462240,0.468120,0.636649,0.609434,0.651904,0.659871,0.446450,0.443160,0.546477,0.577110,0.625713,0.573295,0.690213,0.727438,0.415835,0.641370,0.123892,0.360000,0.280000,0.300000,0.286667,0.600000,0.600000,0.800000,1.000000
MonoObjective.AU_09,22,0.593041,0.640000,0.650101,0.650915,0.809917,0.847988,0.858174,0.859133,0.596455,0.691299,0.724622,0.728679,0.770840,0.841834,0.873192,0.877590,0.595299,0.835511,0.090863,0.360000,0.320000,0.300000,0.286667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_09,23,0.242663,0.310953,0.333583,0.335283,0.438251,0.529591,0.557748,0.559631,0.259667,0.407883,0.477008,0.485223,0.430772,0.604889,0.672989,0.680051,0.238657,0.449750,0.102226,0.200000,0.220000,0.220000,0.226667,0.400000,1.000000,1.000000,1.000000
MonoObjective.AU_09,24,0.259002,0.313476,0.349648,0.350478,0.310934,0.368695,0.409960,0.410903,0.297402,0.415038,0.522269,0.526086,0.349690,0.467946,0.583503,0.587581,0.231342,0.281796,0.196184,0.200000,0.280000,0.310000,0.293333,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_09,25,0.412708,0.434774,0.447412,0.452789,0.579932,0.594355,0.607577,0.614621,0.420550,0.469668,0.514001,0.541736,0.556979,0.588914,0.632542,0.665499,0.407810,0.595365,0.065850,0.240000,0.240000,0.270000,0.273333,0.600000,0.600000,0.800000,1.000000
MonoObjective.AU_09,26,0.333132,0.352398,0.378360,0.383466,0.457226,0.469925,0.501559,0.508221,0.372753,0.411579,0.503589,0.528110,0.485732,0.506221,0.609132,0.638236,0.315532,0.443839,0.102683,0.320000,0.300000,0.280000,0.280000,0.600000,0.600000,1.000000,1.000000
MonoObjective.AU_09,31,0.381543,0.388440,0.418994,0.428779,0.543066,0.534629,0.572432,0.585711,0.373261,0.388711,0.488674,0.532443,0.503811,0.490912,0.604494,0.658222,0.388311,0.570265,0.072262,0.280000,0.240000,0.260000,0.260000,0.400000,0.400000,0.800000,1.000000
MonoObjective.AU_09,32,0.508321,0.521046,0.544527,0.544955,0.704994,0.703057,0.731433,0.731835,0.547063,0.574677,0.653776,0.655723,0.712681,0.709707,0.797186,0.798774,0.485699,0.701047,0.132897,0.400000,0.340000,0.350000,0.353333,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_09,33,0.398185,0.424765,0.446610,0.455524,0.548562,0.568146,0.593993,0.605467,0.417215,0.473864,0.547899,0.590617,0.546452,0.585471,0.665808,0.715815,0.378269,0.533155,0.119491,0.280000,0.300000,0.310000,0.333333,0.600000,0.800000,1.000000,1.000000
