runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MonoObjective.AU_01,1,0.350076,0.383450,0.398021,0.402467,0.501083,0.530642,0.546655,0.552350,0.399908,0.465189,0.516601,0.537477,0.543259,0.590874,0.642075,0.665939,0.327756,0.484295,0.068444,0.320000,0.300000,0.270000,0.286667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_01,3,0.260817,0.270133,0.284240,0.296755,0.379736,0.377162,0.393421,0.410594,0.288029,0.306250,0.357234,0.421176,0.401132,0.392323,0.446583,0.525726,0.242049,0.360690,0.051966,0.240000,0.240000,0.260000,0.260000,0.400000,0.400000,0.600000,1.000000
MonoObjective.AU_01,5,0.345234,0.373911,0.391273,0.405359,0.523394,0.540277,0.559485,0.579380,0.331711,0.399820,0.451633,0.514709,0.480272,0.525759,0.576630,0.656034,0.351684,0.550895,0.113810,0.240000,0.260000,0.250000,0.246667,0.400000,0.600000,0.800000,1.000000
MonoObjective.AU_01,6,0.303782,0.321986,0.343746,0.352242,0.418508,0.430674,0.457184,0.468188,0.345564,0.383027,0.453844,0.494586,0.452607,0.473239,0.551512,0.599428,0.277141,0.390620,0.104651,0.240000,0.220000,0.250000,0.253333,0.600000,0.600000,0.800000,1.000000
MonoObjective.AU_01,7,0.465356,0.510006,0.518735,0.523422,0.635537,0.675748,0.684830,0.690903,0.492503,0.595154,0.623215,0.645658,0.636495,0.724753,0.751164,0.777677,0.450510,0.632298,0.090246,0.320000,0.300000,0.320000,0.306667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_01,8,0.398185,0.428859,0.443273,0.444656,0.559524,0.584675,0.600673,0.602416,0.482562,0.548946,0.596409,0.602876,0.639108,0.685130,0.731861,0.739141,0.340852,0.497284,0.074436,0.320000,0.320000,0.290000,0.280000,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_01,9,0.462330,0.514307,0.529062,0.530384,0.681534,0.724837,0.738497,0.739933,0.494579,0.605374,0.652789,0.658911,0.698610,0.781603,0.820218,0.826006,0.442809,0.667863,0.078466,0.320000,0.260000,0.280000,0.273333,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_01,10,0.363691,0.403636,0.438212,0.441829,0.529049,0.563590,0.607103,0.611927,0.358450,0.449667,0.563149,0.579661,0.496380,0.573501,0.702602,0.722294,0.365576,0.547947,0.077653,0.240000,0.220000,0.230000,0.240000,0.400000,0.800000,1.000000,1.000000
MonoObjective.AU_01,11,0.395764,0.423388,0.445954,0.447469,0.538272,0.560077,0.586984,0.588873,0.450533,0.514142,0.587141,0.593721,0.580543,0.627381,0.706398,0.713782,0.372663,0.519735,0.072630,0.280000,0.260000,0.290000,0.286667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_01,12,0.401210,0.443152,0.467994,0.471897,0.591436,0.624554,0.653353,0.658367,0.419497,0.511234,0.592331,0.610070,0.592555,0.660059,0.744665,0.764860,0.383954,0.579094,0.092258,0.280000,0.240000,0.260000,0.253333,0.600000,1.000000,1.000000,1.000000
MonoObjective.AU_01,13,0.298941,0.322484,0.357522,0.363930,0.527778,0.536306,0.587206,0.597191,0.334505,0.383849,0.496286,0.526070,0.536630,0.550245,0.688252,0.726993,0.280074,0.521789,0.074815,0.200000,0.200000,0.220000,0.240000,0.600000,0.600000,1.000000,1.000000
MonoObjective.AU_01,14,0.383661,0.407875,0.427895,0.431446,0.556384,0.568708,0.591131,0.595715,0.441403,0.491212,0.558482,0.573571,0.611405,0.628821,0.696387,0.713612,0.355196,0.528193,0.071321,0.280000,0.320000,0.300000,0.300000,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_01,16,0.327988,0.351119,0.380619,0.381037,0.460884,0.479965,0.516749,0.517133,0.385458,0.436645,0.530602,0.532512,0.510503,0.547478,0.652549,0.653936,0.288376,0.420995,0.070623,0.240000,0.280000,0.280000,0.280000,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_01,18,0.316490,0.357245,0.359647,0.374945,0.444728,0.486744,0.487321,0.507898,0.354423,0.437190,0.445534,0.518244,0.469400,0.545110,0.546902,0.635367,0.301930,0.440441,0.069563,0.240000,0.260000,0.230000,0.246667,0.600000,0.800000,0.800000,1.000000
MonoObjective.AU_01,21,0.417852,0.469998,0.480129,0.480870,0.618728,0.668526,0.677132,0.677844,0.414811,0.526644,0.562110,0.565512,0.581371,0.681296,0.709958,0.712819,0.431100,0.664916,0.088351,0.280000,0.320000,0.310000,0.280000,0.600000,0.800000,0.800000,0.800000
MonoObjective.AU_01,22,0.514977,0.547046,0.558110,0.559470,0.703306,0.724825,0.736741,0.738437,0.559565,0.626885,0.666247,0.672597,0.723165,0.763394,0.802849,0.810048,0.488230,0.685237,0.087203,0.360000,0.340000,0.290000,0.286667,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_01,23,0.200000,0.262117,0.284747,0.296155,0.361202,0.446417,0.476094,0.494322,0.200000,0.329743,0.404003,0.459069,0.331788,0.489007,0.569989,0.643396,0.208125,0.392212,0.096872,0.200000,0.200000,0.220000,0.240000,0.200000,0.800000,1.000000,1.000000
MonoObjective.AU_01,24,0.284418,0.317051,0.349057,0.351339,0.341446,0.372900,0.409266,0.411912,0.335020,0.398196,0.512377,0.522566,0.393921,0.448958,0.572451,0.583649,0.246515,0.300279,0.206998,0.280000,0.260000,0.300000,0.293333,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_01,25,0.456884,0.467940,0.482086,0.485590,0.642007,0.639694,0.654663,0.659145,0.490250,0.514506,0.566641,0.582825,0.649289,0.645136,0.697321,0.715975,0.430263,0.628144,0.074828,0.320000,0.260000,0.280000,0.306667,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_01,26,0.381543,0.403357,0.429812,0.442867,0.523671,0.537878,0.569765,0.586947,0.373261,0.422454,0.510269,0.568534,0.486395,0.519597,0.617211,0.687089,0.389321,0.547633,0.090745,0.280000,0.240000,0.280000,0.286667,0.400000,0.600000,0.800000,1.000000
MonoObjective.AU_01,31,0.339183,0.353104,0.367892,0.377719,0.482773,0.485995,0.502616,0.515963,0.377318,0.409924,0.459886,0.504458,0.509288,0.517703,0.568882,0.623626,0.322694,0.473902,0.070599,0.320000,0.320000,0.260000,0.273333,0.600000,0.600000,0.800000,1.000000
