runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
BiasedLexRank.AU_03,1,0.229047,0.243286,0.255046,0.255046,0.327848,0.336674,0.350289,0.350028,0.250953,0.287837,0.328065,0.328065,0.340909,0.365606,0.407747,0.406475,0.209682,0.309827,0.052936,0.240000,0.240000,0.250000,0.233333,0.400000,0.600000,0.600000,0.600000
BiasedLexRank.AU_03,3,0.200000,0.218036,0.226049,0.228823,0.291189,0.304423,0.312877,0.316603,0.200000,0.240995,0.271563,0.285223,0.278535,0.308728,0.339484,0.356025,0.201173,0.299779,0.048987,0.200000,0.220000,0.210000,0.213333,0.200000,0.400000,0.600000,0.600000
BiasedLexRank.AU_03,5,0.378820,0.390400,0.399043,0.400765,0.574312,0.564102,0.570596,0.572813,0.384530,0.413235,0.444137,0.451716,0.556747,0.543400,0.567059,0.575746,0.367554,0.575754,0.060410,0.240000,0.220000,0.240000,0.273333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_03,6,0.200000,0.200000,0.213115,0.217694,0.275531,0.267511,0.283444,0.289352,0.200000,0.200000,0.236237,0.257313,0.261952,0.247105,0.287076,0.311858,0.200147,0.282099,0.044472,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
BiasedLexRank.AU_03,7,0.248411,0.248096,0.255683,0.260206,0.339256,0.328722,0.337551,0.343466,0.265855,0.264976,0.295012,0.316009,0.343583,0.322677,0.355579,0.380624,0.237501,0.333336,0.073020,0.240000,0.220000,0.210000,0.220000,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_03,8,0.419970,0.450164,0.464399,0.472445,0.590136,0.613720,0.629299,0.640065,0.433288,0.499990,0.553725,0.592006,0.573850,0.624028,0.679483,0.725814,0.411095,0.599764,0.071493,0.280000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_03,9,0.265356,0.294509,0.311350,0.319630,0.391169,0.415065,0.434603,0.445912,0.307677,0.369961,0.423992,0.465936,0.434605,0.477660,0.532739,0.584095,0.231106,0.348564,0.058128,0.280000,0.260000,0.270000,0.273333,0.600000,0.800000,0.800000,1.000000
BiasedLexRank.AU_03,10,0.368533,0.395332,0.402604,0.405192,0.536092,0.551995,0.557771,0.561185,0.426647,0.485116,0.511356,0.524780,0.590820,0.618712,0.637983,0.653909,0.336749,0.504739,0.067256,0.320000,0.280000,0.270000,0.260000,0.800000,1.000000,1.000000,1.000000
BiasedLexRank.AU_03,11,0.440545,0.464959,0.483675,0.485701,0.599177,0.615070,0.636635,0.639187,0.452006,0.510388,0.574521,0.584836,0.582440,0.622801,0.691215,0.703100,0.436650,0.608974,0.073208,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_03,12,0.296520,0.297196,0.299462,0.300810,0.437110,0.418852,0.418071,0.419675,0.344151,0.344896,0.352860,0.359018,0.486125,0.445298,0.443608,0.450109,0.259376,0.391202,0.049728,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.600000
