runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_07,230,0.200000,0.200000,0.236680,0.251825,0.353098,0.330832,0.387288,0.411809,0.200000,0.200000,0.316847,0.390564,0.320850,0.284254,0.437534,0.538012,0.200171,0.372485,0.058650,0.200000,0.200000,0.230000,0.246667,0.200000,0.200000,0.800000,1.000000
GrassHopper.AU_07,231,0.200000,0.216032,0.260586,0.266840,0.290039,0.301156,0.359957,0.368405,0.200000,0.239120,0.385121,0.416763,0.277028,0.305998,0.480169,0.518518,0.200709,0.298452,0.055959,0.200000,0.220000,0.280000,0.273333,0.200000,0.400000,1.000000,1.000000
GrassHopper.AU_07,232,0.400000,0.432900,0.449785,0.452467,0.541360,0.570697,0.590692,0.594146,0.400000,0.472611,0.526843,0.540222,0.511231,0.573469,0.632508,0.648256,0.403015,0.561414,0.092157,0.400000,0.380000,0.320000,0.306667,0.400000,0.600000,0.800000,0.800000
GrassHopper.AU_07,235,0.296823,0.317486,0.342581,0.349411,0.405372,0.420823,0.452223,0.461172,0.316028,0.367438,0.452325,0.485223,0.408425,0.448016,0.545112,0.584405,0.294670,0.413498,0.074841,0.280000,0.280000,0.300000,0.300000,0.400000,0.600000,1.000000,1.000000
GrassHopper.AU_07,237,0.274735,0.278163,0.281109,0.285966,0.416514,0.406069,0.407213,0.414240,0.301578,0.308231,0.316862,0.343298,0.436643,0.413708,0.416324,0.451025,0.258617,0.405599,0.095949,0.240000,0.220000,0.240000,0.253333,0.400000,0.400000,0.400000,0.600000
GrassHopper.AU_07,238,0.248411,0.284261,0.294186,0.303007,0.345393,0.384653,0.396000,0.407755,0.265855,0.352915,0.390860,0.432660,0.347783,0.437659,0.477541,0.527969,0.238969,0.345293,0.050239,0.240000,0.260000,0.260000,0.246667,0.400000,0.600000,0.800000,1.000000
GrassHopper.AU_07,239,0.308018,0.326914,0.330328,0.331462,0.429536,0.442630,0.445178,0.446634,0.352170,0.392159,0.402998,0.408258,0.461639,0.485429,0.492433,0.498537,0.280188,0.406663,0.097795,0.280000,0.280000,0.290000,0.280000,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_07,240,0.272617,0.317032,0.333927,0.343490,0.385043,0.432857,0.453327,0.466165,0.283100,0.390045,0.446785,0.491927,0.378129,0.487367,0.549273,0.603995,0.278113,0.406282,0.068935,0.240000,0.300000,0.280000,0.266667,0.400000,0.800000,1.000000,1.000000
GrassHopper.AU_07,241,0.200000,0.200000,0.230651,0.231222,0.286147,0.276279,0.315916,0.316563,0.200000,0.200000,0.296602,0.299232,0.272292,0.253893,0.367534,0.370147,0.200113,0.294345,0.061374,0.200000,0.200000,0.230000,0.226667,0.200000,0.200000,0.600000,0.600000
GrassHopper.AU_07,242,0.200000,0.224048,0.224045,0.231774,0.282479,0.306960,0.304817,0.315218,0.200000,0.246290,0.246274,0.286386,0.267135,0.309820,0.303673,0.352608,0.204688,0.299139,0.069202,0.200000,0.220000,0.210000,0.213333,0.200000,0.400000,0.400000,0.600000
GrassHopper.AU_07,244,0.236309,0.289778,0.303209,0.305869,0.336348,0.398575,0.414149,0.417720,0.256725,0.372204,0.419325,0.431903,0.346516,0.469355,0.518567,0.533796,0.224991,0.330410,0.069993,0.240000,0.300000,0.300000,0.326667,0.400000,0.800000,0.800000,0.800000
GrassHopper.AU_07,245,0.284720,0.300700,0.311108,0.317139,0.385340,0.396789,0.408846,0.416711,0.322580,0.354338,0.387299,0.419049,0.412283,0.430696,0.465309,0.503145,0.258917,0.360733,0.070303,0.280000,0.280000,0.260000,0.260000,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_07,246,0.290166,0.311573,0.313997,0.314643,0.426601,0.439470,0.438557,0.439300,0.339100,0.386227,0.394099,0.396986,0.478016,0.500615,0.496950,0.499843,0.252997,0.380538,0.072691,0.280000,0.300000,0.270000,0.253333,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_07,248,0.321029,0.332864,0.361512,0.373474,0.471765,0.471045,0.505564,0.521602,0.348956,0.376856,0.468130,0.525165,0.493038,0.493021,0.591622,0.660050,0.313256,0.469270,0.077986,0.280000,0.280000,0.290000,0.306667,0.600000,0.600000,1.000000,1.000000
GrassHopper.AU_07,249,0.305900,0.328727,0.349154,0.357586,0.533228,0.544508,0.571796,0.585035,0.330209,0.379026,0.444972,0.487238,0.519129,0.541119,0.616120,0.672085,0.300962,0.559097,0.133164,0.320000,0.320000,0.290000,0.280000,0.400000,0.600000,0.800000,1.000000
GrassHopper.AU_07,250,0.248411,0.280159,0.317554,0.322607,0.349065,0.380063,0.429197,0.435981,0.265855,0.343216,0.464228,0.487455,0.352100,0.424370,0.568137,0.596310,0.238809,0.348192,0.073171,0.240000,0.260000,0.330000,0.313333,0.400000,0.800000,1.000000,1.000000
GrassHopper.AU_07,251,0.272617,0.288942,0.311053,0.312502,0.366260,0.379248,0.406738,0.408583,0.313450,0.345425,0.413298,0.419746,0.396653,0.417752,0.494586,0.502054,0.240443,0.333331,0.058736,0.280000,0.240000,0.290000,0.300000,0.600000,0.600000,0.800000,0.800000
GrassHopper.AU_07,252,0.200000,0.234068,0.242079,0.260708,0.290933,0.327283,0.335578,0.361257,0.200000,0.280115,0.310669,0.395369,0.276959,0.358374,0.387963,0.492916,0.201759,0.302423,0.063775,0.200000,0.240000,0.230000,0.240000,0.200000,0.600000,0.800000,1.000000
GrassHopper.AU_07,253,0.327988,0.352736,0.371786,0.372003,0.477113,0.492520,0.515582,0.515544,0.363317,0.416657,0.477376,0.478433,0.503120,0.531401,0.597061,0.596748,0.314701,0.471697,0.060358,0.240000,0.240000,0.270000,0.253333,0.600000,0.600000,0.800000,0.800000
GrassHopper.AU_07,255,0.394251,0.392983,0.402716,0.414271,0.542465,0.526409,0.536328,0.551370,0.393811,0.391224,0.425791,0.481670,0.514140,0.484023,0.517940,0.584356,0.393364,0.555282,0.063648,0.360000,0.280000,0.270000,0.280000,0.400000,0.400000,0.600000,1.000000
GrassHopper.AU_07,256,0.250832,0.258767,0.275478,0.276679,0.354274,0.353630,0.374238,0.375822,0.282201,0.297801,0.356736,0.362307,0.376928,0.372747,0.439282,0.445915,0.224776,0.328409,0.070978,0.280000,0.280000,0.290000,0.266667,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_07,257,0.436914,0.468516,0.476797,0.486297,0.771368,0.775001,0.780344,0.795276,0.453478,0.520099,0.546737,0.594312,0.727491,0.739201,0.755660,0.818933,0.428752,0.797833,0.062687,0.240000,0.240000,0.240000,0.246667,0.800000,0.800000,0.800000,1.000000
GrassHopper.AU_07,258,0.236309,0.252690,0.253725,0.269272,0.332058,0.344002,0.343638,0.364586,0.256725,0.292571,0.296243,0.367012,0.340008,0.364278,0.363494,0.449776,0.220252,0.321244,0.058526,0.240000,0.280000,0.280000,0.286667,0.400000,0.400000,0.400000,0.800000
GrassHopper.AU_07,260,0.227231,0.288222,0.294011,0.303159,0.317682,0.391105,0.397127,0.409399,0.247768,0.383735,0.406453,0.451922,0.325401,0.475742,0.497455,0.552630,0.215063,0.313187,0.051735,0.200000,0.280000,0.240000,0.253333,0.400000,0.800000,0.800000,1.000000
GrassHopper.AU_07,263,0.257186,0.272547,0.282147,0.283491,0.376106,0.383693,0.394188,0.396039,0.285143,0.324241,0.356239,0.363299,0.398379,0.419640,0.451371,0.460189,0.236278,0.354847,0.078429,0.240000,0.240000,0.270000,0.286667,0.400000,0.600000,0.600000,0.600000
GrassHopper.AU_07,265,0.200000,0.200000,0.214126,0.221125,0.361202,0.340624,0.358018,0.369250,0.200000,0.200000,0.248368,0.284982,0.331788,0.296599,0.350410,0.400131,0.200011,0.376921,0.041511,0.200000,0.200000,0.220000,0.220000,0.200000,0.200000,0.400000,0.600000
GrassHopper.AU_07,266,0.383964,0.404873,0.413036,0.415367,0.549589,0.558119,0.565616,0.568772,0.440288,0.484675,0.512533,0.523268,0.598112,0.611188,0.634633,0.647754,0.357496,0.527931,0.084456,0.360000,0.340000,0.360000,0.333333,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_07,268,0.266566,0.272143,0.275101,0.282492,0.385052,0.378638,0.379285,0.389276,0.294218,0.304533,0.313178,0.352815,0.405340,0.389117,0.389929,0.438358,0.248070,0.368023,0.076461,0.280000,0.260000,0.300000,0.306667,0.400000,0.400000,0.400000,0.600000
GrassHopper.AU_07,269,0.200000,0.220612,0.244479,0.257115,0.286147,0.304586,0.334955,0.352007,0.200000,0.243318,0.324195,0.385800,0.272292,0.308663,0.402296,0.477251,0.202382,0.297654,0.054345,0.200000,0.220000,0.240000,0.246667,0.200000,0.400000,0.800000,1.000000
GrassHopper.AU_07,270,0.338578,0.349136,0.357587,0.370037,0.478205,0.477943,0.486114,0.502862,0.382306,0.408316,0.440885,0.494969,0.510636,0.512659,0.542763,0.608445,0.314757,0.460033,0.073776,0.320000,0.280000,0.300000,0.313333,0.600000,0.600000,0.800000,1.000000
