runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MonoObjective.AU_05,1,0.533434,0.544074,0.552129,0.554805,0.763534,0.752923,0.758314,0.761421,0.588046,0.614085,0.638671,0.651363,0.798835,0.780000,0.793793,0.807044,0.495396,0.732002,0.091333,0.400000,0.300000,0.290000,0.286667,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_05,3,0.269289,0.297706,0.302967,0.317793,0.392070,0.415659,0.419341,0.439702,0.293766,0.354895,0.373531,0.441950,0.409121,0.454640,0.466956,0.551656,0.257399,0.383565,0.054594,0.240000,0.240000,0.260000,0.253333,0.400000,0.600000,0.600000,1.000000
MonoObjective.AU_05,5,0.408169,0.422645,0.427212,0.427612,0.618807,0.610694,0.610876,0.611186,0.423043,0.452767,0.467340,0.469081,0.612508,0.595384,0.596683,0.597878,0.394601,0.618121,0.152679,0.320000,0.280000,0.240000,0.233333,0.600000,0.600000,0.600000,0.600000
MonoObjective.AU_05,6,0.309834,0.335137,0.354233,0.358258,0.426845,0.448264,0.471132,0.476184,0.379603,0.434572,0.501294,0.520323,0.497190,0.536924,0.609173,0.630620,0.251617,0.354644,0.132441,0.280000,0.240000,0.260000,0.266667,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_05,7,0.473222,0.491147,0.520344,0.523440,0.646281,0.650761,0.686954,0.690927,0.510203,0.548586,0.637256,0.651993,0.659370,0.668044,0.768088,0.785308,0.445450,0.625197,0.113650,0.320000,0.320000,0.320000,0.326667,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_05,8,0.388502,0.426104,0.433288,0.433853,0.545918,0.580918,0.587141,0.587780,0.475111,0.558919,0.582047,0.584651,0.629239,0.697576,0.714238,0.716796,0.327019,0.477102,0.078219,0.320000,0.320000,0.270000,0.260000,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_05,9,0.380030,0.420521,0.433829,0.435776,0.560214,0.592660,0.605566,0.607947,0.454199,0.542389,0.585297,0.594632,0.641573,0.700283,0.735415,0.745427,0.332645,0.501709,0.071490,0.280000,0.280000,0.290000,0.273333,1.000000,1.000000,1.000000,1.000000
MonoObjective.AU_05,10,0.394554,0.426633,0.450296,0.454415,0.573944,0.595701,0.623845,0.629359,0.407363,0.484042,0.563410,0.582534,0.564114,0.617343,0.702927,0.725873,0.379384,0.568643,0.082109,0.240000,0.240000,0.230000,0.240000,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_05,11,0.462330,0.508424,0.523265,0.524809,0.628807,0.672568,0.688745,0.690654,0.494579,0.594028,0.641298,0.648343,0.637298,0.724862,0.771555,0.779449,0.441080,0.615152,0.081866,0.280000,0.280000,0.290000,0.266667,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_05,12,0.345234,0.398263,0.428641,0.432856,0.508921,0.561290,0.598415,0.603899,0.331711,0.442643,0.537940,0.559552,0.468553,0.571500,0.676287,0.701523,0.357484,0.539172,0.094270,0.240000,0.260000,0.250000,0.260000,0.400000,0.600000,1.000000,1.000000
MonoObjective.AU_05,13,0.298941,0.335109,0.364209,0.367388,0.527778,0.557302,0.598189,0.602866,0.334505,0.416718,0.512642,0.528457,0.536630,0.597363,0.710935,0.730291,0.280256,0.522127,0.077812,0.200000,0.200000,0.230000,0.233333,0.600000,0.800000,1.000000,1.000000
MonoObjective.AU_05,14,0.451437,0.486338,0.495654,0.496980,0.654673,0.678110,0.684740,0.686202,0.494129,0.569495,0.601983,0.608071,0.684439,0.729034,0.750630,0.756535,0.414186,0.615913,0.066600,0.320000,0.300000,0.290000,0.273333,0.800000,1.000000,1.000000,1.000000
MonoObjective.AU_05,16,0.372769,0.396384,0.415371,0.419915,0.523810,0.541841,0.563930,0.569898,0.425778,0.475941,0.538508,0.560025,0.563903,0.596749,0.662272,0.687723,0.347759,0.507687,0.067261,0.280000,0.260000,0.270000,0.280000,0.800000,0.800000,1.000000,1.000000
MonoObjective.AU_05,18,0.291074,0.303809,0.318704,0.333611,0.409014,0.413937,0.431843,0.451907,0.325014,0.349160,0.403602,0.470558,0.430450,0.435350,0.495430,0.576904,0.271113,0.395487,0.075461,0.240000,0.240000,0.240000,0.253333,0.600000,0.600000,0.800000,1.000000
MonoObjective.AU_05,21,0.492890,0.495890,0.509525,0.510435,0.729839,0.705356,0.718589,0.719520,0.535165,0.542751,0.585656,0.589936,0.750050,0.702133,0.739697,0.743605,0.462268,0.712987,0.108163,0.400000,0.320000,0.300000,0.293333,0.800000,0.800000,0.800000,0.800000
MonoObjective.AU_05,22,0.623601,0.660097,0.666324,0.667097,0.851653,0.874616,0.879590,0.880492,0.636174,0.714312,0.735206,0.738690,0.822172,0.869858,0.885947,0.889648,0.617466,0.866623,0.092807,0.400000,0.320000,0.280000,0.286667,1.000000,1.000000,1.000000,1.000000
