runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxSum.AU_05,1,0.299244,0.351576,0.370042,0.371005,0.428324,0.486533,0.508229,0.509171,0.348057,0.458409,0.513943,0.518612,0.472820,0.582264,0.638771,0.642565,0.267910,0.395865,0.077176,0.320000,0.340000,0.300000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_05,3,0.274735,0.302007,0.317757,0.319180,0.400000,0.421664,0.439813,0.441621,0.301578,0.359280,0.415911,0.422631,0.420000,0.460257,0.519935,0.527542,0.261100,0.389080,0.056220,0.240000,0.260000,0.250000,0.260000,0.400000,0.600000,0.800000,0.800000
MaxSum.AU_05,5,0.417852,0.434662,0.441173,0.441465,0.633486,0.628058,0.630838,0.630987,0.414811,0.453032,0.475217,0.476542,0.600590,0.595732,0.606741,0.607387,0.426448,0.668008,0.147658,0.280000,0.260000,0.240000,0.226667,0.600000,0.600000,0.600000,0.600000
MaxSum.AU_05,6,0.382451,0.411761,0.430703,0.435614,0.526886,0.550752,0.572836,0.579004,0.433230,0.496200,0.557058,0.578568,0.567428,0.613067,0.676938,0.701211,0.362331,0.510691,0.100862,0.280000,0.240000,0.260000,0.253333,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_05,7,0.462330,0.495563,0.521221,0.523096,0.631405,0.656612,0.688112,0.690473,0.494579,0.565363,0.643249,0.652258,0.639178,0.688474,0.775311,0.785627,0.440528,0.618289,0.092397,0.280000,0.300000,0.300000,0.300000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_05,8,0.298941,0.377693,0.395366,0.397207,0.420068,0.514919,0.535755,0.538133,0.334505,0.498312,0.554019,0.562806,0.443021,0.621933,0.679844,0.690014,0.288024,0.420211,0.072511,0.200000,0.260000,0.270000,0.280000,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_05,9,0.372769,0.410186,0.426153,0.427720,0.549509,0.578095,0.594852,0.596707,0.441461,0.527003,0.578130,0.585879,0.623580,0.680418,0.726411,0.734454,0.328852,0.495988,0.076337,0.320000,0.280000,0.280000,0.280000,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_05,10,0.327988,0.372812,0.399099,0.402092,0.477113,0.520551,0.552917,0.556891,0.363317,0.462527,0.547626,0.562387,0.503120,0.589902,0.683235,0.700770,0.316249,0.474012,0.069391,0.240000,0.240000,0.250000,0.240000,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_05,11,0.430862,0.484133,0.499718,0.502774,0.586008,0.640435,0.657752,0.661654,0.448913,0.565901,0.616861,0.631115,0.578454,0.690540,0.742154,0.758737,0.421048,0.587214,0.071536,0.240000,0.260000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_05,12,0.412708,0.475316,0.491874,0.493100,0.608385,0.669884,0.686692,0.687949,0.420550,0.553993,0.607887,0.613420,0.594042,0.715264,0.764223,0.769058,0.413525,0.623695,0.077359,0.240000,0.220000,0.230000,0.240000,0.600000,1.000000,1.000000,1.000000
