runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_08,1,0.200000,0.224048,0.248925,0.255102,0.286271,0.310051,0.341883,0.350105,0.200000,0.246290,0.322769,0.355799,0.271692,0.312833,0.401164,0.440838,0.204848,0.302685,0.053787,0.200000,0.220000,0.250000,0.240000,0.200000,0.400000,0.600000,0.800000
GrassHopper.AU_08,3,0.283812,0.302844,0.308516,0.310603,0.413216,0.422833,0.427021,0.429754,0.319242,0.357698,0.376829,0.387083,0.444601,0.458230,0.471079,0.483169,0.262121,0.390601,0.044664,0.240000,0.220000,0.220000,0.220000,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_08,5,0.378820,0.391370,0.401786,0.402889,0.574312,0.565504,0.574519,0.575850,0.384530,0.414143,0.449064,0.454100,0.556747,0.544595,0.573350,0.578784,0.367853,0.576223,0.062979,0.240000,0.220000,0.250000,0.273333,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_08,6,0.200000,0.200000,0.211098,0.215490,0.275531,0.267511,0.280761,0.286423,0.200000,0.200000,0.234120,0.254938,0.261952,0.247105,0.284503,0.308979,0.200037,0.281944,0.043712,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
GrassHopper.AU_08,7,0.248411,0.248096,0.262794,0.265241,0.339256,0.328722,0.346938,0.350111,0.265855,0.264976,0.313862,0.325837,0.343583,0.322677,0.378299,0.392462,0.237537,0.333387,0.071002,0.240000,0.220000,0.220000,0.226667,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_08,8,0.412708,0.451538,0.466855,0.475989,0.579932,0.615594,0.632628,0.644866,0.420550,0.501224,0.556341,0.599735,0.556979,0.625568,0.682694,0.735291,0.411693,0.600638,0.070406,0.240000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_08,9,0.236309,0.288713,0.305834,0.317284,0.348350,0.406897,0.426902,0.442640,0.256725,0.365056,0.420783,0.471296,0.362633,0.471326,0.528707,0.590813,0.226122,0.341046,0.058442,0.240000,0.260000,0.280000,0.273333,0.400000,0.800000,0.800000,1.000000
GrassHopper.AU_08,10,0.368533,0.393328,0.401762,0.407438,0.536092,0.549197,0.556606,0.564296,0.426647,0.483240,0.510782,0.538329,0.590820,0.616320,0.637267,0.670792,0.336179,0.503885,0.066166,0.320000,0.280000,0.270000,0.266667,0.800000,1.000000,1.000000,1.000000
GrassHopper.AU_08,11,0.433283,0.464615,0.486818,0.489688,0.589300,0.614615,0.640772,0.644433,0.439267,0.510136,0.578132,0.591999,0.566026,0.622493,0.695559,0.711711,0.436205,0.608353,0.070537,0.280000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_08,12,0.296520,0.297196,0.300331,0.306317,0.437110,0.418852,0.419285,0.427359,0.344151,0.344896,0.356526,0.386588,0.486125,0.445298,0.448216,0.484674,0.259376,0.391201,0.049697,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_08,13,0.200000,0.244660,0.282524,0.291922,0.353098,0.406882,0.464027,0.479030,0.200000,0.289608,0.404982,0.451094,0.320850,0.415151,0.561631,0.623380,0.207263,0.386139,0.062615,0.200000,0.240000,0.270000,0.266667,0.200000,0.600000,1.000000,1.000000
GrassHopper.AU_08,14,0.408169,0.432333,0.457781,0.462805,0.591926,0.602811,0.632419,0.639014,0.423043,0.478520,0.559667,0.583725,0.585974,0.612573,0.697864,0.726245,0.394348,0.586413,0.088487,0.320000,0.340000,0.360000,0.340000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_08,16,0.305900,0.346301,0.359515,0.363902,0.429847,0.473380,0.488097,0.493878,0.330209,0.420765,0.462842,0.482279,0.437331,0.527567,0.569216,0.592249,0.301613,0.440320,0.100976,0.320000,0.380000,0.350000,0.366667,0.400000,0.800000,0.800000,0.800000
GrassHopper.AU_08,18,0.200000,0.214429,0.231362,0.232517,0.281037,0.292157,0.313495,0.314965,0.200000,0.237565,0.294482,0.300371,0.264881,0.296208,0.361483,0.368255,0.200314,0.292208,0.059903,0.200000,0.220000,0.240000,0.240000,0.200000,0.400000,0.600000,0.600000
GrassHopper.AU_08,21,0.256278,0.270004,0.277278,0.277364,0.379480,0.384055,0.391049,0.390978,0.298721,0.329845,0.354166,0.354576,0.418667,0.426705,0.447320,0.446937,0.219087,0.337913,0.050185,0.240000,0.220000,0.230000,0.233333,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_08,22,0.450832,0.474078,0.488440,0.492129,0.615702,0.628145,0.644772,0.649554,0.516691,0.567070,0.615477,0.632967,0.667755,0.690554,0.741670,0.762319,0.426188,0.598161,0.079543,0.360000,0.320000,0.300000,0.306667,1.000000,1.000000,1.000000,1.000000
GrassHopper.AU_08,23,0.363389,0.390049,0.415225,0.421982,0.656284,0.664301,0.694253,0.704343,0.360073,0.426014,0.501499,0.535083,0.597340,0.631776,0.707542,0.749932,0.360572,0.679497,0.118781,0.280000,0.280000,0.260000,0.240000,0.400000,0.600000,0.800000,1.000000
GrassHopper.AU_08,24,0.397277,0.423603,0.428412,0.428412,0.476934,0.498220,0.502309,0.502273,0.396094,0.458033,0.473208,0.473212,0.465733,0.516422,0.528690,0.528526,0.399759,0.486944,0.072327,0.360000,0.360000,0.370000,0.340000,0.400000,0.600000,0.600000,0.600000
