runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxSum.AU_08,1,0.365507,0.412645,0.424421,0.425494,0.523170,0.571044,0.582914,0.583952,0.413040,0.509980,0.552776,0.557912,0.561098,0.647767,0.687036,0.691257,0.349210,0.515996,0.082129,0.240000,0.320000,0.270000,0.266667,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_08,3,0.283812,0.303846,0.322926,0.328519,0.413216,0.424232,0.446966,0.454542,0.319242,0.360143,0.423939,0.453255,0.444601,0.461363,0.529971,0.565767,0.262172,0.390677,0.056217,0.240000,0.240000,0.250000,0.253333,0.600000,0.600000,0.800000,1.000000
MaxSum.AU_08,5,0.432375,0.447341,0.451870,0.457452,0.655505,0.646379,0.646133,0.653837,0.440288,0.470380,0.485596,0.515801,0.637477,0.618545,0.619993,0.657426,0.432325,0.677215,0.162540,0.320000,0.280000,0.240000,0.233333,0.600000,0.600000,0.600000,0.800000
MaxSum.AU_08,6,0.358850,0.390340,0.415104,0.415729,0.494373,0.522100,0.552089,0.552573,0.415713,0.485296,0.562060,0.565072,0.544485,0.599595,0.683017,0.684856,0.327234,0.461225,0.085561,0.280000,0.280000,0.270000,0.260000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_08,7,0.459909,0.481167,0.493002,0.494209,0.628099,0.637537,0.650857,0.652343,0.550038,0.596958,0.633482,0.639423,0.710852,0.726950,0.763540,0.770168,0.407690,0.572200,0.089340,0.400000,0.320000,0.310000,0.286667,1.000000,1.000000,1.000000,1.000000
MaxSum.AU_08,8,0.335250,0.385952,0.401703,0.403551,0.471088,0.526179,0.544341,0.546728,0.391230,0.507576,0.559247,0.568071,0.518147,0.633496,0.686259,0.696469,0.299830,0.437436,0.068546,0.240000,0.260000,0.250000,0.266667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_08,9,0.371558,0.405176,0.430450,0.433716,0.547725,0.571034,0.600850,0.605073,0.417606,0.487749,0.569201,0.583664,0.589883,0.629737,0.715191,0.731677,0.356083,0.537060,0.076147,0.320000,0.300000,0.280000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_08,10,0.353404,0.406579,0.424539,0.427046,0.514085,0.567700,0.588161,0.591453,0.404418,0.520015,0.575146,0.586746,0.560036,0.663222,0.717570,0.731122,0.329290,0.493559,0.063486,0.240000,0.260000,0.240000,0.246667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_08,11,0.438124,0.501339,0.512991,0.514899,0.595885,0.663195,0.675223,0.677612,0.461651,0.598239,0.636528,0.645900,0.594868,0.730001,0.765816,0.776513,0.425134,0.592913,0.075780,0.240000,0.280000,0.280000,0.286667,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_08,12,0.323147,0.354526,0.381775,0.383317,0.476360,0.499649,0.532986,0.534785,0.367433,0.434379,0.523503,0.531532,0.519012,0.560830,0.658137,0.666394,0.299197,0.451262,0.088124,0.240000,0.220000,0.240000,0.233333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_08,13,0.298941,0.319506,0.353777,0.360386,0.527778,0.531354,0.581056,0.591375,0.334505,0.379653,0.496982,0.527132,0.536630,0.544230,0.689218,0.728460,0.278840,0.519490,0.084602,0.200000,0.200000,0.220000,0.253333,0.600000,0.600000,1.000000,1.000000
MaxSum.AU_08,14,0.320726,0.359400,0.375335,0.380440,0.465116,0.501118,0.518520,0.525289,0.372720,0.456913,0.513039,0.538877,0.516270,0.584912,0.639723,0.670447,0.287988,0.428250,0.067403,0.240000,0.240000,0.240000,0.240000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_08,16,0.341301,0.364188,0.389294,0.393195,0.479592,0.497830,0.528526,0.533634,0.395795,0.447028,0.528236,0.545499,0.524194,0.560497,0.649640,0.669885,0.307178,0.448444,0.064674,0.240000,0.260000,0.280000,0.293333,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_08,18,0.320121,0.335816,0.355210,0.361479,0.449830,0.457547,0.481308,0.489656,0.375967,0.414483,0.482283,0.512442,0.497932,0.516798,0.592012,0.628254,0.278587,0.406389,0.072542,0.280000,0.260000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_08,21,0.396974,0.413919,0.424789,0.425951,0.587814,0.588759,0.599086,0.600429,0.458706,0.494701,0.529246,0.534451,0.642891,0.639972,0.668450,0.673667,0.365430,0.563628,0.094391,0.320000,0.300000,0.290000,0.293333,0.800000,0.800000,0.800000,0.800000
MaxSum.AU_08,22,0.412708,0.473577,0.493360,0.497198,0.563636,0.627480,0.651266,0.656244,0.420550,0.549320,0.611047,0.629155,0.543506,0.668938,0.736331,0.757727,0.413766,0.580727,0.082646,0.240000,0.280000,0.280000,0.293333,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_08,23,0.289259,0.319728,0.347112,0.351656,0.522404,0.544535,0.580369,0.586959,0.327054,0.396572,0.483783,0.505150,0.542563,0.588114,0.682547,0.707980,0.265231,0.499828,0.107612,0.200000,0.220000,0.220000,0.213333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_08,24,0.316490,0.393603,0.406522,0.406782,0.379949,0.462936,0.476644,0.476913,0.369598,0.531601,0.571638,0.572827,0.434578,0.599368,0.638659,0.639786,0.287033,0.349633,0.167848,0.240000,0.300000,0.330000,0.300000,0.800000,1.000000,1.000000,1.000000
