runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
BiasedLexRank.AU_06,1,0.200000,0.224048,0.247832,0.247832,0.286271,0.310051,0.340382,0.340128,0.200000,0.246290,0.321638,0.321638,0.271692,0.312833,0.399759,0.398513,0.204775,0.302576,0.052631,0.200000,0.220000,0.250000,0.233333,0.200000,0.400000,0.600000,0.600000
BiasedLexRank.AU_06,3,0.236309,0.236072,0.245685,0.248460,0.344053,0.329605,0.340057,0.343772,0.256725,0.255968,0.288425,0.302086,0.357535,0.327908,0.360564,0.377073,0.218759,0.325986,0.049166,0.240000,0.220000,0.210000,0.213333,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_06,5,0.378820,0.391370,0.400314,0.402036,0.574312,0.565504,0.572414,0.574630,0.384530,0.414143,0.445393,0.452972,0.556747,0.544595,0.568663,0.577346,0.367840,0.576202,0.060428,0.240000,0.220000,0.240000,0.273333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_06,6,0.200000,0.200000,0.211098,0.215677,0.275531,0.267511,0.280761,0.286670,0.200000,0.200000,0.234120,0.255196,0.261952,0.247105,0.284503,0.309292,0.200037,0.281944,0.044390,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
BiasedLexRank.AU_06,7,0.248411,0.248096,0.256576,0.261722,0.339256,0.328722,0.338730,0.345466,0.265855,0.264976,0.296107,0.320414,0.343583,0.322677,0.356900,0.385930,0.237502,0.333338,0.072524,0.240000,0.220000,0.210000,0.220000,0.400000,0.400000,0.600000,0.600000
BiasedLexRank.AU_06,8,0.419970,0.453599,0.467717,0.475899,0.590136,0.618404,0.633796,0.644743,0.433288,0.502963,0.556572,0.595019,0.573850,0.627738,0.682977,0.729508,0.413434,0.603177,0.072569,0.280000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_06,9,0.265356,0.293523,0.310839,0.319913,0.391169,0.413675,0.433888,0.446307,0.307677,0.369038,0.424948,0.471657,0.434605,0.476468,0.533939,0.591266,0.230818,0.348129,0.058240,0.280000,0.260000,0.280000,0.280000,0.600000,0.800000,0.800000,1.000000
BiasedLexRank.AU_06,10,0.344327,0.373700,0.381251,0.383843,0.500880,0.521790,0.528189,0.531617,0.408894,0.469777,0.496338,0.509777,0.566235,0.599149,0.619246,0.635214,0.300350,0.450182,0.066403,0.320000,0.280000,0.270000,0.260000,0.800000,1.000000,1.000000,1.000000
BiasedLexRank.AU_06,11,0.440545,0.466676,0.486069,0.488010,0.599177,0.617342,0.639786,0.642225,0.452006,0.511874,0.576753,0.586938,0.582440,0.624615,0.693899,0.705627,0.437836,0.610627,0.074017,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_06,12,0.296520,0.297196,0.300279,0.300776,0.437110,0.418852,0.419211,0.419627,0.344151,0.344896,0.356460,0.358988,0.486125,0.445298,0.448134,0.450071,0.259376,0.391201,0.049703,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_06,13,0.200000,0.259089,0.282869,0.290554,0.353098,0.430877,0.464593,0.476785,0.200000,0.327172,0.402492,0.440120,0.320850,0.469000,0.558179,0.608215,0.207411,0.386415,0.061912,0.200000,0.260000,0.260000,0.266667,0.200000,0.800000,1.000000,1.000000
BiasedLexRank.AU_06,14,0.408169,0.430830,0.456306,0.461481,0.591926,0.600715,0.630381,0.637186,0.423043,0.477062,0.558220,0.582002,0.585974,0.610707,0.696060,0.724101,0.394075,0.586007,0.092152,0.320000,0.340000,0.360000,0.340000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_06,16,0.305900,0.351293,0.363893,0.368017,0.429847,0.480204,0.494041,0.499464,0.330209,0.425264,0.466601,0.485205,0.437331,0.533208,0.573839,0.595842,0.303881,0.443631,0.095923,0.320000,0.380000,0.350000,0.346667,0.400000,0.800000,0.800000,0.800000
BiasedLexRank.AU_06,18,0.200000,0.200000,0.222733,0.227312,0.281037,0.272498,0.301803,0.307916,0.200000,0.200000,0.268714,0.289790,0.264881,0.249370,0.329852,0.355283,0.200156,0.291977,0.059813,0.200000,0.200000,0.220000,0.226667,0.200000,0.200000,0.600000,0.600000
BiasedLexRank.AU_06,21,0.269894,0.283268,0.290370,0.290444,0.399642,0.402921,0.409512,0.409416,0.309544,0.340452,0.364410,0.364784,0.433835,0.440427,0.460258,0.459805,0.236597,0.364920,0.050900,0.240000,0.240000,0.230000,0.233333,0.600000,0.600000,0.600000,0.600000
BiasedLexRank.AU_06,22,0.450832,0.466463,0.485213,0.491010,0.615702,0.618055,0.640512,0.648077,0.516691,0.547899,0.606638,0.632564,0.667755,0.667208,0.731018,0.761833,0.426023,0.597929,0.079293,0.360000,0.300000,0.300000,0.313333,1.000000,1.000000,1.000000,1.000000
BiasedLexRank.AU_06,23,0.290772,0.317906,0.342881,0.349487,0.525137,0.541432,0.573296,0.583339,0.311463,0.378052,0.453309,0.486374,0.516698,0.560650,0.639553,0.681664,0.285570,0.538157,0.112544,0.280000,0.280000,0.260000,0.240000,0.400000,0.600000,0.800000,1.000000
BiasedLexRank.AU_06,24,0.397277,0.430102,0.435177,0.435178,0.476934,0.505865,0.510242,0.510205,0.396094,0.463828,0.479278,0.479281,0.465733,0.522956,0.535471,0.535305,0.403253,0.491199,0.071461,0.360000,0.360000,0.370000,0.333333,0.400000,0.600000,0.600000,0.600000
BiasedLexRank.AU_06,25,0.265356,0.282965,0.297582,0.306853,0.372874,0.386825,0.404110,0.416526,0.307677,0.347236,0.395641,0.437321,0.407490,0.435397,0.486885,0.537230,0.229346,0.334823,0.067797,0.280000,0.260000,0.270000,0.273333,0.600000,0.800000,0.800000,1.000000
BiasedLexRank.AU_06,26,0.417852,0.440478,0.461559,0.471181,0.573505,0.587379,0.611849,0.624473,0.414811,0.458234,0.530484,0.572950,0.540538,0.563604,0.641663,0.692426,0.429731,0.604476,0.066477,0.280000,0.260000,0.250000,0.280000,0.600000,0.800000,1.000000,1.000000
BiasedLexRank.AU_06,31,0.429955,0.443831,0.443873,0.447734,0.611972,0.610866,0.606422,0.611604,0.454291,0.483063,0.483172,0.502902,0.613182,0.610071,0.597687,0.621703,0.408569,0.600015,0.058534,0.320000,0.260000,0.230000,0.246667,0.800000,0.800000,0.800000,0.800000
BiasedLexRank.AU_06,32,0.426324,0.471073,0.478826,0.480260,0.591272,0.635628,0.643181,0.644955,0.447047,0.555979,0.580838,0.587880,0.582385,0.686616,0.708249,0.716131,0.409881,0.591614,0.097852,0.400000,0.460000,0.420000,0.373333,0.600000,1.000000,1.000000,1.000000
