runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
DivRank.AU_01,1,0.314977,0.320511,0.353920,0.354242,0.450845,0.443544,0.486086,0.486166,0.360073,0.372807,0.480362,0.482034,0.489144,0.473534,0.597034,0.597244,0.284893,0.420960,0.060729,0.320000,0.280000,0.270000,0.253333,0.600000,0.600000,1.000000,1.000000
DivRank.AU_01,3,0.200000,0.214400,0.242877,0.252603,0.291189,0.299347,0.336169,0.349505,0.200000,0.237491,0.334319,0.377220,0.278535,0.304239,0.417936,0.470858,0.200378,0.298594,0.040974,0.200000,0.200000,0.200000,0.206667,0.200000,0.400000,0.800000,1.000000
DivRank.AU_01,5,0.444175,0.475337,0.483325,0.489710,0.673394,0.686831,0.691111,0.699943,0.466216,0.530455,0.557892,0.590610,0.675018,0.697544,0.712298,0.752775,0.431064,0.675240,0.067884,0.320000,0.300000,0.260000,0.260000,0.600000,0.800000,0.800000,1.000000
DivRank.AU_01,6,0.382451,0.400768,0.424099,0.425217,0.526886,0.536048,0.564053,0.565184,0.433230,0.475060,0.551453,0.556685,0.567428,0.586948,0.670127,0.674690,0.360553,0.508186,0.083231,0.280000,0.300000,0.290000,0.273333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_01,7,0.340091,0.381472,0.398673,0.400466,0.464463,0.505443,0.526325,0.528604,0.371940,0.461835,0.522486,0.531161,0.480683,0.562402,0.629755,0.639769,0.335078,0.470287,0.053446,0.240000,0.240000,0.240000,0.246667,0.600000,0.800000,1.000000,1.000000
DivRank.AU_01,8,0.331619,0.381902,0.400948,0.402854,0.465986,0.520656,0.543317,0.545784,0.388344,0.498265,0.558558,0.567240,0.514325,0.621875,0.685415,0.695451,0.296262,0.432230,0.060128,0.240000,0.240000,0.250000,0.253333,0.800000,1.000000,1.000000,1.000000
DivRank.AU_01,9,0.306808,0.347388,0.372992,0.377662,0.452275,0.489590,0.520645,0.526873,0.332672,0.420801,0.509816,0.532272,0.469911,0.543300,0.640574,0.667253,0.303190,0.457283,0.071192,0.320000,0.300000,0.290000,0.293333,0.400000,0.800000,1.000000,1.000000
DivRank.AU_01,10,0.430862,0.458697,0.477553,0.481011,0.626761,0.640471,0.661607,0.666194,0.448913,0.507558,0.574074,0.590343,0.621653,0.647335,0.716231,0.735605,0.418784,0.627697,0.054633,0.240000,0.220000,0.220000,0.213333,0.800000,0.800000,1.000000,1.000000
DivRank.AU_01,11,0.358245,0.383505,0.396748,0.404321,0.487243,0.507319,0.522218,0.532090,0.415985,0.467679,0.507516,0.540579,0.536025,0.570685,0.610600,0.649894,0.325065,0.453352,0.066653,0.280000,0.260000,0.270000,0.273333,0.800000,0.800000,0.800000,1.000000
DivRank.AU_01,12,0.357035,0.380098,0.387770,0.389818,0.526316,0.535690,0.541356,0.543855,0.414270,0.467081,0.491732,0.501324,0.585171,0.603052,0.618194,0.628521,0.323082,0.487285,0.057258,0.280000,0.240000,0.240000,0.240000,0.800000,0.800000,0.800000,0.800000
DivRank.AU_01,13,0.321331,0.361289,0.392218,0.396304,0.567308,0.600842,0.644191,0.650316,0.362507,0.445733,0.538868,0.558066,0.581551,0.638955,0.747305,0.771209,0.302099,0.562822,0.068482,0.280000,0.280000,0.300000,0.293333,0.600000,0.800000,1.000000,1.000000
DivRank.AU_01,14,0.285628,0.333276,0.349740,0.360447,0.414217,0.464694,0.483161,0.497684,0.317202,0.418562,0.469957,0.518549,0.439370,0.535819,0.586002,0.645155,0.270673,0.402503,0.065537,0.200000,0.240000,0.280000,0.300000,0.600000,0.800000,0.800000,1.000000
DivRank.AU_01,16,0.492587,0.519053,0.537353,0.540232,0.692177,0.709524,0.729540,0.733189,0.532072,0.588255,0.646516,0.659391,0.704679,0.737571,0.795104,0.809746,0.468186,0.683496,0.069492,0.280000,0.280000,0.300000,0.306667,1.000000,1.000000,1.000000,1.000000
DivRank.AU_01,18,0.303177,0.350382,0.361307,0.363271,0.426020,0.477392,0.489570,0.492085,0.334145,0.432606,0.469946,0.480371,0.442543,0.539395,0.576868,0.588935,0.293773,0.428542,0.052881,0.240000,0.220000,0.230000,0.233333,0.600000,0.800000,0.800000,0.800000
DivRank.AU_01,21,0.327988,0.358909,0.374251,0.375894,0.485663,0.510514,0.527811,0.529867,0.385458,0.452403,0.506452,0.514983,0.540231,0.585253,0.639661,0.649128,0.290086,0.447419,0.055990,0.240000,0.260000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
DivRank.AU_01,22,0.565204,0.603055,0.618312,0.619998,0.771901,0.799037,0.816211,0.818326,0.572841,0.655926,0.709873,0.717814,0.740322,0.798759,0.855420,0.864505,0.552472,0.775402,0.073342,0.320000,0.320000,0.300000,0.293333,0.800000,1.000000,1.000000,1.000000
DivRank.AU_01,23,0.298941,0.347633,0.351632,0.365040,0.539891,0.592062,0.587927,0.609299,0.334505,0.442056,0.455857,0.518612,0.554924,0.655567,0.643148,0.726847,0.281356,0.530215,0.105289,0.200000,0.240000,0.230000,0.240000,0.600000,0.800000,0.800000,1.000000
DivRank.AU_01,24,0.417852,0.421849,0.438060,0.439486,0.501635,0.496157,0.513622,0.515256,0.435210,0.442973,0.500442,0.507040,0.511727,0.499442,0.559117,0.566308,0.401869,0.489514,0.058463,0.320000,0.280000,0.290000,0.300000,0.600000,0.600000,0.800000,0.800000
DivRank.AU_01,25,0.308018,0.328850,0.343625,0.348008,0.432823,0.449551,0.466636,0.472389,0.352170,0.398129,0.444484,0.465788,0.466415,0.499212,0.546992,0.572200,0.279996,0.408768,0.058821,0.280000,0.260000,0.250000,0.273333,0.600000,0.600000,0.800000,0.800000
