runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
GrassHopper.AU_02,1,0.345234,0.354593,0.364782,0.370411,0.494153,0.490708,0.501005,0.508356,0.366201,0.385641,0.418702,0.448513,0.497468,0.489834,0.520397,0.555712,0.351194,0.518926,0.063211,0.280000,0.260000,0.260000,0.253333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_02,3,0.267474,0.276961,0.289042,0.294386,0.389427,0.386695,0.400068,0.407316,0.288839,0.307236,0.342507,0.367085,0.402260,0.393585,0.428173,0.458208,0.257495,0.383708,0.043896,0.200000,0.220000,0.210000,0.213333,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_02,5,0.387897,0.403099,0.414760,0.415858,0.588073,0.582452,0.593070,0.594387,0.391378,0.423289,0.459536,0.464546,0.566662,0.556621,0.586720,0.592098,0.383549,0.600809,0.062698,0.240000,0.220000,0.250000,0.266667,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_02,6,0.200000,0.200000,0.211098,0.215677,0.275531,0.267511,0.280761,0.286670,0.200000,0.200000,0.234120,0.255196,0.261952,0.247105,0.284503,0.309292,0.200037,0.281944,0.043708,0.200000,0.200000,0.210000,0.213333,0.200000,0.200000,0.400000,0.400000
GrassHopper.AU_02,7,0.248411,0.262496,0.266119,0.268714,0.339256,0.347802,0.351328,0.354695,0.265855,0.302468,0.317289,0.329466,0.343583,0.368332,0.382430,0.396833,0.237793,0.333746,0.068967,0.240000,0.220000,0.220000,0.226667,0.400000,0.600000,0.600000,0.600000
GrassHopper.AU_02,8,0.419970,0.453599,0.468938,0.478395,0.590136,0.618404,0.635450,0.648126,0.433288,0.502963,0.558103,0.601935,0.573850,0.627738,0.684856,0.737987,0.413452,0.603203,0.068782,0.280000,0.260000,0.270000,0.286667,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_02,9,0.236309,0.287918,0.304545,0.315596,0.348350,0.405776,0.425103,0.440285,0.256725,0.364284,0.419452,0.469426,0.362633,0.470330,0.527033,0.588469,0.225970,0.340818,0.058377,0.240000,0.260000,0.280000,0.273333,0.400000,0.800000,0.800000,1.000000
GrassHopper.AU_02,10,0.344327,0.371284,0.380724,0.388445,0.500880,0.518418,0.527460,0.537991,0.408894,0.467600,0.496163,0.533919,0.566235,0.596372,0.619028,0.665296,0.299319,0.448637,0.065682,0.320000,0.280000,0.270000,0.273333,0.800000,1.000000,1.000000,1.000000
GrassHopper.AU_02,11,0.440545,0.466676,0.488901,0.491887,0.599177,0.617342,0.643513,0.647327,0.452006,0.511874,0.579894,0.593917,0.582440,0.624615,0.697679,0.714017,0.437963,0.610805,0.068996,0.320000,0.280000,0.290000,0.280000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_02,12,0.296520,0.297196,0.300673,0.306677,0.437110,0.418852,0.419762,0.427860,0.344151,0.344896,0.356928,0.387014,0.486125,0.445298,0.448722,0.485208,0.259378,0.391204,0.049655,0.280000,0.240000,0.220000,0.213333,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_02,13,0.200000,0.244660,0.283069,0.290304,0.353098,0.406882,0.464922,0.476375,0.200000,0.289608,0.405623,0.439566,0.320850,0.415151,0.562521,0.607450,0.207266,0.386145,0.062634,0.200000,0.240000,0.270000,0.266667,0.200000,0.600000,1.000000,1.000000
GrassHopper.AU_02,14,0.432375,0.456381,0.481644,0.487483,0.627029,0.636341,0.665385,0.673089,0.440288,0.495534,0.573724,0.601331,0.609861,0.634354,0.715392,0.748150,0.431917,0.642279,0.089369,0.320000,0.340000,0.350000,0.340000,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_02,16,0.305900,0.346301,0.359515,0.363961,0.429847,0.473380,0.488097,0.493959,0.330209,0.420765,0.462842,0.482358,0.437331,0.527567,0.569216,0.592346,0.301613,0.440320,0.101109,0.320000,0.380000,0.350000,0.366667,0.400000,0.800000,0.800000,0.800000
GrassHopper.AU_02,18,0.200000,0.224048,0.243624,0.244790,0.281037,0.305263,0.330110,0.331591,0.200000,0.246290,0.306125,0.312031,0.264881,0.307087,0.375775,0.382550,0.204772,0.298712,0.060038,0.200000,0.220000,0.240000,0.240000,0.200000,0.400000,0.600000,0.600000
GrassHopper.AU_02,21,0.291074,0.307359,0.314162,0.314252,0.431004,0.437188,0.443067,0.442975,0.325522,0.361485,0.382909,0.383324,0.456229,0.467637,0.483623,0.483174,0.270067,0.416543,0.049972,0.240000,0.220000,0.230000,0.233333,0.600000,0.600000,0.600000,0.600000
GrassHopper.AU_02,22,0.450832,0.480653,0.491711,0.495126,0.615702,0.636856,0.649090,0.653509,0.516691,0.579023,0.618505,0.634415,0.667755,0.705109,0.745319,0.764063,0.427275,0.599687,0.079390,0.360000,0.320000,0.300000,0.300000,1.000000,1.000000,1.000000,1.000000
GrassHopper.AU_02,23,0.296823,0.326566,0.351749,0.358752,0.536066,0.556182,0.588122,0.598804,0.316028,0.385013,0.460512,0.494451,0.524272,0.570972,0.649715,0.692984,0.295826,0.557483,0.115763,0.280000,0.280000,0.260000,0.240000,0.400000,0.600000,0.800000,1.000000
GrassHopper.AU_02,24,0.397277,0.431042,0.436190,0.436353,0.476934,0.506969,0.511430,0.511582,0.396094,0.464707,0.480239,0.481082,0.465733,0.523947,0.536545,0.537316,0.403528,0.491534,0.072710,0.360000,0.360000,0.360000,0.340000,0.400000,0.600000,0.600000,0.600000
GrassHopper.AU_02,25,0.236309,0.280732,0.295466,0.307564,0.332058,0.383772,0.401236,0.417490,0.256725,0.345575,0.394169,0.449113,0.340008,0.433315,0.485074,0.551716,0.225825,0.329683,0.066841,0.240000,0.260000,0.270000,0.280000,0.400000,0.800000,0.800000,1.000000
GrassHopper.AU_02,26,0.417852,0.440478,0.465529,0.471090,0.573505,0.587379,0.617112,0.624352,0.414811,0.458234,0.545642,0.572804,0.540538,0.563604,0.659998,0.692250,0.429744,0.604494,0.064956,0.280000,0.260000,0.260000,0.273333,0.600000,0.800000,1.000000,1.000000
GrassHopper.AU_02,31,0.422693,0.436616,0.441569,0.442218,0.601637,0.600937,0.603274,0.604068,0.448519,0.477368,0.496466,0.499513,0.605391,0.602879,0.614133,0.617513,0.399194,0.586248,0.057673,0.320000,0.260000,0.250000,0.246667,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_02,32,0.426324,0.477743,0.485594,0.489482,0.591272,0.644628,0.652273,0.657339,0.447047,0.562330,0.587122,0.607486,0.582385,0.694460,0.715911,0.740014,0.411490,0.593936,0.098386,0.400000,0.460000,0.420000,0.386667,0.600000,1.000000,1.000000,1.000000
GrassHopper.AU_02,33,0.290772,0.298589,0.306523,0.306535,0.400584,0.399378,0.407676,0.407436,0.311463,0.328374,0.360034,0.360088,0.407942,0.405714,0.437514,0.436419,0.285150,0.401909,0.069525,0.280000,0.300000,0.300000,0.286667,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_02,34,0.200000,0.215997,0.250635,0.261277,0.278903,0.292716,0.337962,0.352231,0.200000,0.239040,0.360200,0.412784,0.262169,0.296395,0.440400,0.504219,0.200683,0.291310,0.058708,0.200000,0.200000,0.240000,0.246667,0.200000,0.400000,0.800000,1.000000
GrassHopper.AU_02,35,0.369440,0.374847,0.383843,0.384515,0.525840,0.517063,0.525166,0.525819,0.364639,0.377580,0.409301,0.412375,0.492173,0.478425,0.506696,0.509436,0.369121,0.542451,0.061850,0.280000,0.280000,0.250000,0.246667,0.400000,0.400000,0.600000,0.600000
GrassHopper.AU_02,37,0.200000,0.223246,0.227424,0.233950,0.276569,0.301472,0.304408,0.312888,0.200000,0.257902,0.270638,0.301699,0.263299,0.323580,0.330923,0.367627,0.200769,0.284021,0.055475,0.200000,0.240000,0.230000,0.226667,0.200000,0.400000,0.400000,0.600000
GrassHopper.AU_02,38,0.200000,0.231262,0.243617,0.254330,0.284668,0.317390,0.332275,0.346777,0.200000,0.265072,0.310608,0.365239,0.269951,0.332843,0.383215,0.450025,0.204845,0.300751,0.060223,0.200000,0.240000,0.250000,0.260000,0.200000,0.400000,0.600000,0.800000
GrassHopper.AU_02,39,0.469592,0.473646,0.482651,0.484292,0.655405,0.638434,0.646155,0.648187,0.495992,0.504960,0.536014,0.543425,0.660495,0.627257,0.653175,0.661513,0.451865,0.643531,0.071678,0.320000,0.280000,0.280000,0.273333,0.800000,0.800000,0.800000,0.800000
GrassHopper.AU_02,40,0.403026,0.410032,0.427597,0.432306,0.572165,0.561870,0.582181,0.588365,0.417457,0.432541,0.487510,0.511280,0.562370,0.543104,0.601005,0.629289,0.386681,0.565826,0.057964,0.280000,0.240000,0.250000,0.260000,0.600000,0.600000,0.800000,0.800000
GrassHopper.AU_02,41,0.400000,0.432631,0.454879,0.455609,0.553138,0.581135,0.606538,0.607264,0.400000,0.471982,0.543269,0.546537,0.526599,0.586241,0.660737,0.663582,0.403012,0.569631,0.060087,0.240000,0.220000,0.250000,0.260000,0.600000,0.800000,0.800000,0.800000
GrassHopper.AU_02,42,0.298941,0.307432,0.307586,0.320573,0.442652,0.437214,0.433612,0.451738,0.334505,0.351399,0.351828,0.409068,0.468820,0.454520,0.444066,0.515457,0.278125,0.428946,0.055549,0.200000,0.200000,0.200000,0.226667,0.600000,0.600000,0.600000,0.800000
GrassHopper.AU_02,43,0.229047,0.263293,0.303362,0.306405,0.323504,0.360692,0.412553,0.416541,0.250953,0.324510,0.449146,0.464342,0.335191,0.407980,0.553123,0.570979,0.213156,0.311570,0.065624,0.240000,0.260000,0.320000,0.306667,0.400000,0.600000,1.000000,1.000000
GrassHopper.AU_02,44,0.409077,0.422185,0.431137,0.441672,0.603033,0.594963,0.601694,0.616058,0.432839,0.462065,0.496832,0.545196,0.611400,0.596539,0.624141,0.683335,0.383738,0.578759,0.066037,0.280000,0.260000,0.270000,0.273333,0.600000,0.600000,0.800000,1.000000
GrassHopper.AU_02,45,0.531316,0.554448,0.558505,0.559218,0.746599,0.757201,0.757848,0.758614,0.574793,0.625719,0.640221,0.643531,0.761259,0.782809,0.786683,0.789883,0.509299,0.743504,0.079311,0.320000,0.320000,0.310000,0.320000,1.000000,1.000000,1.000000,1.000000
GrassHopper.AU_02,46,0.200000,0.218036,0.266796,0.272529,0.282479,0.298985,0.363099,0.370768,0.200000,0.240995,0.398348,0.425769,0.267135,0.303375,0.490885,0.523887,0.201377,0.294461,0.056292,0.200000,0.220000,0.280000,0.300000,0.200000,0.400000,1.000000,1.000000
GrassHopper.AU_02,53,0.311649,0.317892,0.336191,0.347122,0.370770,0.371047,0.391477,0.404176,0.358539,0.371625,0.425770,0.477957,0.416980,0.415809,0.473087,0.530906,0.280000,0.338186,0.062174,0.280000,0.260000,0.270000,0.280000,0.600000,0.600000,0.800000,1.000000
GrassHopper.AU_02,54,0.229047,0.299569,0.315518,0.315807,0.319814,0.406773,0.426244,0.426546,0.250953,0.400435,0.449677,0.450969,0.329271,0.497255,0.550501,0.551606,0.217955,0.317072,0.070657,0.240000,0.300000,0.330000,0.313333,0.400000,1.000000,1.000000,1.000000
GrassHopper.AU_02,55,0.400000,0.425944,0.456162,0.458342,0.557806,0.577330,0.615147,0.617970,0.400000,0.459970,0.556242,0.566521,0.524337,0.570416,0.680020,0.692042,0.402565,0.584390,0.062398,0.240000,0.220000,0.250000,0.280000,0.600000,0.800000,1.000000,1.000000
