runid,topic,ERR-IA@5,ERR-IA@10,ERR-IA@20,ERR-IA@30,nERR-IA@5,nERR-IA@10,nERR-IA@20,nERR-IA@30,alpha-DCG@5,alpha-DCG@10,alpha-DCG@20,alpha-DCG@30,alpha-nDCG@5,alpha-nDCG@10,alpha-nDCG@20,alpha-nDCG@30,NRBP,nNRBP,MAP-IA,P-IA@5,P-IA@10,P-IA@20,P-IA@30,strec@5,strec@10,strec@20,strec@30
MaxSum.AU_09,1,0.365507,0.408637,0.422760,0.423855,0.523170,0.565497,0.580633,0.581703,0.413040,0.500200,0.551361,0.556538,0.561098,0.635345,0.685277,0.689556,0.349066,0.515783,0.081338,0.240000,0.300000,0.270000,0.266667,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_09,3,0.292890,0.304276,0.323372,0.328965,0.426432,0.424832,0.447584,0.455160,0.337781,0.361448,0.425261,0.454577,0.470420,0.463034,0.531624,0.567417,0.259536,0.386750,0.058035,0.240000,0.240000,0.250000,0.253333,0.600000,0.600000,0.800000,1.000000
MaxSum.AU_09,5,0.296520,0.318701,0.321068,0.326691,0.449541,0.460502,0.459098,0.466940,0.344151,0.388859,0.396331,0.426595,0.498283,0.511345,0.506023,0.543726,0.262555,0.411278,0.143682,0.280000,0.280000,0.240000,0.233333,0.600000,0.600000,0.600000,0.800000
MaxSum.AU_09,6,0.331619,0.368904,0.395660,0.396599,0.456857,0.493429,0.526230,0.527146,0.380503,0.461899,0.544962,0.549558,0.498368,0.570687,0.662239,0.666052,0.304206,0.428767,0.078468,0.240000,0.260000,0.260000,0.260000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_09,7,0.459909,0.477817,0.491193,0.492413,0.628099,0.633098,0.648469,0.649972,0.550038,0.590824,0.631693,0.637690,0.710852,0.719480,0.761383,0.768080,0.407155,0.571448,0.085507,0.400000,0.300000,0.300000,0.280000,1.000000,1.000000,1.000000,1.000000
MaxSum.AU_09,8,0.313464,0.355191,0.383850,0.385899,0.440476,0.484242,0.520150,0.522813,0.359982,0.453270,0.542336,0.551845,0.476762,0.565717,0.665508,0.676576,0.285196,0.416085,0.064193,0.200000,0.240000,0.250000,0.266667,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_09,9,0.347352,0.396602,0.417845,0.421628,0.512043,0.558950,0.583255,0.588209,0.384678,0.492317,0.559809,0.576604,0.543371,0.635634,0.703390,0.722827,0.338236,0.510141,0.070132,0.280000,0.300000,0.280000,0.273333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_09,10,0.365507,0.409227,0.431583,0.434084,0.531690,0.571397,0.597920,0.601201,0.413040,0.504653,0.578301,0.590002,0.571977,0.643629,0.721506,0.735179,0.347927,0.521493,0.070956,0.240000,0.240000,0.240000,0.253333,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_09,11,0.331014,0.367222,0.389702,0.391410,0.450206,0.485779,0.512943,0.515099,0.395074,0.475256,0.547391,0.555500,0.509079,0.579931,0.658574,0.667832,0.285103,0.397619,0.076615,0.280000,0.260000,0.280000,0.273333,0.800000,1.000000,1.000000,1.000000
MaxSum.AU_09,12,0.306203,0.343704,0.370955,0.371254,0.451383,0.484398,0.517880,0.517954,0.347244,0.426031,0.515159,0.516569,0.490494,0.550052,0.647646,0.647634,0.283963,0.428285,0.084244,0.240000,0.220000,0.240000,0.233333,0.600000,0.800000,1.000000,1.000000
MaxSum.AU_09,13,0.289259,0.338809,0.358502,0.362062,0.510684,0.563456,0.588815,0.594126,0.327054,0.445953,0.515033,0.531298,0.524676,0.639272,0.714251,0.734218,0.265759,0.495120,0.073921,0.200000,0.220000,0.230000,0.253333,0.600000,1.000000,1.000000,1.000000
MaxSum.AU_09,14,0.313464,0.356895,0.372783,0.378281,0.454585,0.497626,0.514995,0.522308,0.359982,0.454788,0.511108,0.537354,0.498626,0.582192,0.637314,0.668552,0.285972,0.425254,0.074253,0.200000,0.240000,0.240000,0.240000,0.800000,0.800000,1.000000,1.000000
MaxSum.AU_09,16,0.341301,0.364188,0.380627,0.390621,0.479592,0.497830,0.516760,0.530141,0.395795,0.447028,0.498207,0.542934,0.524194,0.560497,0.612709,0.666734,0.307171,0.448434,0.065131,0.240000,0.260000,0.280000,0.300000,0.800000,0.800000,0.800000,1.000000
